hh_id               itime                                     day      Interviewer ID
22562          10, 10, 10                 30(6), 110(22), 190(38)          11, 13, 13
22563          10, 10, 10                 29(6), 109(22), 189(38)          12, 13, 20
22564          10, 10, 10                 28(6), 108(22), 188(38)          12, 13, 13
22565          10, 10, 10                 27(6), 107(22), 187(38)          12, 13, 13
22566          10, 10, 10                 26(6), 106(22), 186(38)          12, 13, 13
22567          10, 10, 10                 25(5), 105(21), 185(37)          11, 13, 13
22568          10, 10, 10                 24(5), 104(21), 184(37)          12, 13, 14
22569          10, 10, 10                 103(21), 183(37), 23(5)          13, 13, 16
22570          10, 10, 10                 102(21), 182(37), 22(5)          13, 13, 16
22571          10, 10, 10                 21(5), 101(21), 181(37)          13, 13, 14
22572          10, 10, 10                 20(4), 100(20), 180(36)          11, 13, 13
22573          10, 10, 10                  19(4), 99(20), 179(36)          12, 12, 13
22574          10, 10, 10                  18(4), 98(20), 178(36)          12, 12, 13
22575          10, 10, 10                  97(20), 177(36), 17(4)          11, 13, 17
22576          10, 10, 10                  96(20), 16(4), 176(36)          12, 13, 20
22577          10, 10, 10                  15(3), 95(19), 175(35)          12, 12, 14
22578          10, 10, 10                  14(3), 94(19), 174(35)          11, 12, 13
22579          10, 10, 10                  13(3), 93(19), 173(35)          12, 12, 13
22580          10, 10, 10                  92(19), 172(35), 12(3)          13, 14, 16
22581          10, 10, 10                  91(19), 11(3), 171(35)          13, 16, 20
22582          10, 10, 10                  90(18), 10(2), 170(34)          11, 12, 13
22583          10, 10, 10                   89(18), 9(2), 169(34)          11, 12, 20
22584          10, 10, 10                   8(2), 88(18), 168(34)          12, 12, 13
22585          10, 10, 10                   7(2), 167(34), 87(18)          12, 13, 20
22586          10, 10, 10                   86(18), 6(2), 166(34)          12, 17, 17
22587          10, 10, 10                   5(1), 85(17), 165(33)          11, 12, 13
22588          10, 10, 10                   84(17), 4(1), 164(33)          12, 16, 20
22589          10, 10, 10                   3(1), 83(17), 163(33)          12, 12, 20
22590          10, 10, 10                   2(1), 82(17), 162(33)          11, 11, 20
22591          10, 10, 10                 42(9), 122(25), 202(41)          10, 12, 15
22592          10, 10, 10                 121(25), 41(9), 201(41)          12, 15, 19
22593          10, 10, 10                 40(8), 120(24), 200(40)          11, 11, 11
22594          10, 10, 10                 39(8), 119(24), 199(40)          11, 12, 19
22595          10, 10, 10                 38(8), 118(24), 198(40)          11, 11, 11
22596          10, 10, 10                 117(24), 197(40), 37(8)          12, 12, 15
22597          10, 10, 10                 36(8), 116(24), 196(40)          11, 11, 11
22598          10, 10, 10                 35(7), 115(23), 195(39)          10, 11, 11
22599          10, 10, 10                 34(7), 114(23), 194(39)          11, 11, 12
22600          10, 10, 10                 113(23), 33(7), 193(39)          12, 14, 19
22601          10, 10, 10                 192(39), 112(23), 32(7)          11, 12, 15
22602          10, 10, 10                 31(7), 111(23), 191(39)          11, 11, 11
22603          10, 10, 10                 30(6), 190(38), 110(22)          10, 11, 12
22604          10, 10, 10                 29(6), 109(22), 189(38)          11, 11, 19
22605          10, 10, 10                 28(6), 108(22), 188(38)          11, 12, 12
22606          10, 10, 10                 27(6), 107(22), 187(38)          11, 12, 12
22607          10, 10, 10                 26(6), 106(22), 186(38)          11, 12, 12
22608          10, 10, 10                 25(5), 185(37), 105(21)          10, 11, 12
22609          10, 10, 10                 24(5), 104(21), 184(37)          11, 12, 12
22610          10, 10, 10                 103(21), 183(37), 23(5)          11, 11, 14
22611          10, 10, 10                 102(21), 182(37), 22(5)          11, 11, 14
22612          10, 10, 10                 21(5), 101(21), 181(37)          11, 12, 13
22613          10, 10, 10                 20(4), 100(20), 180(36)          10, 12, 12
22614          10, 10, 10                  19(4), 99(20), 179(36)          10, 11, 12
22615          10, 10, 10                  98(20), 18(4), 178(36)          10, 11, 11
22616          10, 10, 10                  97(20), 177(36), 17(4)          10, 11, 15
22617          10, 10, 10                  16(4), 96(20), 176(36)          11, 11, 19
22618          10, 10, 10                  15(3), 95(19), 175(35)          11, 11, 12
22619          10, 10, 10                  14(3), 94(19), 174(35)          10, 10, 12
22620          10, 10, 10                  13(3), 93(19), 173(35)          11, 11, 12
22621          10, 10, 10                  92(19), 172(35), 12(3)          11, 12, 15
22622          10, 10, 10                  91(19), 11(3), 171(35)          12, 15, 20
22623          10, 10, 10                  90(18), 10(2), 170(34)          10, 11, 11
22624          10, 10, 10                   89(18), 9(2), 169(34)          10, 11, 19
22625          10, 10, 10                   88(18), 8(2), 168(34)          10, 11, 11
22626          10, 10, 10                   7(2), 167(34), 87(18)          11, 11, 18
22627          10, 10, 10                   86(18), 6(2), 166(34)          10, 15, 15
22628          10, 10, 10                   5(1), 85(17), 165(33)          10, 11, 12
22629          10, 10, 10                67(14), 147(30), 227(46)             3, 3, 3
22630          10, 10, 10                146(30), 226(46), 66(14)             3, 3, 4
22631          10, 10, 10                225(45), 65(13), 145(29)             2, 3, 4
22632          10, 10, 10                144(29), 224(45), 64(13)             2, 2, 3
22633          10, 10, 10                143(29), 223(45), 63(13)             3, 3, 4
22634          10, 10, 10                222(45), 142(29), 62(13)             1, 2, 3
22635          10, 10, 10                221(45), 141(29), 61(13)             1, 2, 3
22636          10, 10, 10                220(44), 60(12), 140(28)             2, 3, 3
22637          10, 10, 10                59(12), 219(44), 139(28)             1, 3, 5
22638          10, 10, 10                218(44), 58(12), 138(28)             3, 4, 4
22639          10, 10, 10                217(44), 57(12), 137(28)             2, 3, 3
22640          10, 10, 10                56(12), 136(28), 216(44)             3, 3, 3
22641          10, 10, 10                215(43), 135(27), 55(11)             1, 3, 4
22642          10, 10, 10                214(43), 134(27), 54(11)             1, 2, 3
22643          10, 10, 10                213(43), 53(11), 133(27)             2, 3, 3
22644          10, 10, 10                212(43), 52(11), 132(27)             2, 3, 3
22645          10, 10, 10                131(27), 211(43), 51(11)             2, 2, 3
22646          10, 10, 10                50(10), 130(26), 210(42)             3, 3, 3
22647          10, 10, 10                129(26), 49(10), 209(42)             1, 2, 3
22648          10, 10, 10                48(10), 128(26), 208(42)             3, 3, 3
22649          10, 10, 10                61(13), 221(45), 141(29)           7, 12, 17
22650          10, 10, 10                60(12), 140(28), 220(44)            8, 9, 16
22651          10, 10, 10                59(12), 219(44), 139(28)            8, 8, 10
22652          10, 10, 10                58(12), 218(44), 138(28)            9, 9, 10
22653          10, 10, 10                57(12), 137(28), 217(44)             8, 9, 9
22654          10, 10, 10                216(44), 56(12), 136(28)           9, 13, 17
22655          10, 10, 10                55(11), 135(27), 215(43)            9, 9, 15
22656          10, 10, 10                214(43), 134(27), 54(11)             7, 8, 9
22657          10, 10, 10                53(11), 213(43), 133(27)           9, 12, 17
22658          10, 10, 10                212(43), 52(11), 132(27)             8, 9, 9
22659          10, 10, 10                51(11), 211(43), 131(27)           9, 11, 17
22660          10, 10, 10                50(10), 130(26), 210(42)             8, 9, 9
22661          10, 10, 10                209(42), 49(10), 129(26)           8, 10, 10
22662          10, 10, 10                130(26), 50(10), 210(42)             5, 6, 7
22663          10, 10, 10                209(42), 49(10), 129(26)             5, 6, 6
22664          10, 10, 10                48(10), 128(26), 208(42)             6, 6, 7
22665          10, 10, 10                47(10), 127(26), 207(42)             6, 6, 6
22666          10, 10, 10                46(10), 126(26), 206(42)             6, 6, 6
22667          10, 10, 10                 45(9), 125(25), 205(41)             5, 5, 6
22668          10, 10, 10                 204(41), 44(9), 124(25)             5, 6, 6
22669          10, 10, 10                 123(25), 43(9), 203(41)             5, 6, 6
22670          10, 10, 10                 42(9), 202(41), 122(25)             5, 6, 7
22671          10, 10, 10                 41(9), 121(25), 201(41)             6, 7, 8
22672          10, 10, 10                 40(8), 120(24), 200(40)             6, 6, 6
22673          10, 10, 10                 39(8), 119(24), 199(40)             6, 6, 8
22674          10, 10, 10                 118(24), 38(8), 198(40)             5, 6, 6
22675          10, 10, 10                 37(8), 117(24), 197(40)             7, 7, 7
22676          10, 10, 10                 36(8), 116(24), 196(40)             6, 6, 6
22677          10, 10, 10                 35(7), 115(23), 195(39)             5, 6, 6
22678          10, 10, 10                 34(7), 114(23), 194(39)             6, 6, 7
22679          10, 10, 10                 193(39), 33(7), 113(23)             5, 6, 7
22680          10, 10, 10                 32(7), 192(39), 112(23)             6, 6, 7
22681          10, 10, 10                 31(7), 111(23), 191(39)             6, 6, 6
22682          10, 10, 10                 30(6), 110(22), 190(38)             5, 6, 6
22683          10, 10, 10                 29(6), 109(22), 189(38)             6, 6, 9
22684          10, 10, 10                 28(6), 188(38), 108(22)             6, 6, 7
22685          10, 10, 10                 27(6), 107(22), 187(38)             6, 6, 7
22686          10, 10, 10                 26(6), 106(22), 186(38)             6, 7, 7
22687          10, 10, 10                 25(5), 185(37), 105(21)             5, 6, 7
22688          10, 10, 10                 24(5), 104(21), 184(37)             6, 7, 7
22689          10, 10, 10                 23(5), 103(21), 183(37)             6, 6, 6
22690          10, 10, 10                 22(5), 102(21), 182(37)             6, 6, 6
22691          10, 10, 10                 21(5), 101(21), 181(37)             6, 7, 8
22692          10, 10, 10                 20(4), 180(36), 100(20)             5, 6, 7
22693          10, 10, 10                  19(4), 99(20), 179(36)             6, 6, 6
22694          10, 10, 10                  18(4), 98(20), 178(36)             6, 6, 6
22695          10, 10, 10                  97(20), 177(36), 17(4)             5, 6, 7
22696          10, 10, 10                  16(4), 96(20), 176(36)             6, 6, 9
22697          10, 10, 10                  15(3), 95(19), 175(35)             6, 6, 7
22698          10, 10, 10                  14(3), 94(19), 174(35)             5, 5, 7
22699          10, 10, 10                  13(3), 93(19), 173(35)             6, 6, 6
22700          10, 10, 10                  12(3), 92(19), 172(35)             7, 7, 7
22701          10, 10, 10                  11(3), 171(35), 91(19)             6, 6, 7
22702          10, 10, 10                  90(18), 10(2), 170(34)             5, 6, 6
22703          10, 10, 10                   89(18), 9(2), 169(34)             5, 6, 9
22704          10, 10, 10                   88(18), 8(2), 168(34)             5, 6, 6
22705          10, 10, 10                   7(2), 167(34), 87(18)             6, 6, 8
22706          10, 10, 10                   86(18), 6(2), 166(34)             5, 7, 7
22707          10, 10, 10                   5(1), 85(17), 165(33)             5, 6, 7
22708          10, 10, 10                   4(1), 84(17), 164(33)             6, 6, 7
22709          10, 10, 10                   83(17), 3(1), 163(33)             5, 6, 7
22710          10, 10, 10                   2(1), 82(17), 162(33)             5, 5, 7
22711          10, 10, 10                   161(33), 1(1), 81(17)             5, 6, 6
22712          10, 10, 10                80(16), 160(32), 240(48)             5, 6, 6
22713          10, 10, 10                79(16), 159(32), 239(48)             4, 6, 6
22714          10, 10, 10                78(16), 158(32), 238(48)             5, 5, 6
22715          10, 10, 10                77(16), 157(32), 237(48)             6, 6, 7
22716          10, 10, 10                76(16), 156(32), 236(48)             5, 7, 7
22717          10, 10, 10                75(15), 155(31), 235(47)             6, 6, 6
22718          10, 10, 10                74(15), 234(47), 154(31)             6, 6, 7
22719          10, 10, 10                73(15), 153(31), 233(47)             5, 6, 6
22720          10, 10, 10                72(15), 152(31), 232(47)             6, 6, 6
22721          10, 10, 10                231(47), 71(15), 151(31)             5, 6, 7
22722          10, 10, 10                70(14), 150(30), 230(46)             6, 6, 6
22723          10, 10, 10                229(46), 69(14), 149(30)             5, 6, 6
22724          10, 10, 10                68(14), 148(30), 228(46)             6, 6, 6
22725          10, 10, 10                67(14), 147(30), 227(46)             6, 6, 8
22726          10, 10, 10                226(46), 66(14), 146(30)             5, 6, 6
22727          10, 10, 10                65(13), 145(29), 225(45)             5, 6, 7
22728          10, 10, 10                64(13), 144(29), 224(45)             5, 7, 7
22729          10, 10, 10                143(29), 223(45), 63(13)             5, 5, 6
22730          10, 10, 10                62(13), 142(29), 222(45)             6, 6, 8
22731          10, 10, 10                221(45), 61(13), 141(29)             4, 6, 8
22732          10, 10, 10                60(12), 140(28), 220(44)             5, 6, 8
22733          10, 10, 10                219(44), 59(12), 139(28)             5, 6, 7
22734          10, 10, 10                58(12), 218(44), 138(28)             6, 6, 7
22735          10, 10, 10                57(12), 137(28), 217(44)             5, 6, 6
22736          10, 10, 10                216(44), 56(12), 136(28)             6, 7, 8
22737          10, 10, 10                55(11), 135(27), 215(43)             6, 6, 7
22738          10, 10, 10                134(27), 54(11), 214(43)             5, 6, 6
22739          10, 10, 10                53(11), 213(43), 133(27)             5, 7, 8
22740          10, 10, 10                132(27), 212(43), 52(11)             5, 5, 6
22741          10, 10, 10                51(11), 211(43), 131(27)             6, 6, 9
22742          10, 10, 10                50(10), 130(26), 210(42)             5, 5, 6
22743          10, 10, 10                209(42), 49(10), 129(26)             5, 6, 7
22744          10, 10, 10                48(10), 128(26), 208(42)             6, 6, 7
22745          10, 10, 10                47(10), 127(26), 207(42)             6, 6, 6
22746          10, 10, 10                46(10), 126(26), 206(42)             6, 6, 6
22747          10, 10, 10                 45(9), 125(25), 205(41)             5, 5, 6
22748          10, 10, 10                 44(9), 204(41), 124(25)             5, 5, 6
22749          10, 10, 10                 123(25), 203(41), 43(9)             5, 5, 6
22750          10, 10, 10                 42(9), 122(25), 202(41)             5, 6, 6
22751          10, 10, 10                 41(9), 121(25), 201(41)             6, 6, 8
22752          10, 10, 10                 40(8), 120(24), 200(40)             6, 6, 6
22753          10, 10, 10                 39(8), 119(24), 199(40)             6, 6, 8
22754          10, 10, 10                 118(24), 38(8), 198(40)             5, 6, 6
22755          10, 10, 10                 37(8), 117(24), 197(40)             6, 7, 7
22756          10, 10, 10                 36(8), 116(24), 196(40)             6, 6, 6
22757          10, 10, 10                 35(7), 115(23), 195(39)             6, 6, 6
22758          10, 10, 10                 34(7), 114(23), 194(39)             6, 6, 7
22759          10, 10, 10                 193(39), 33(7), 113(23)             5, 6, 7
22760          10, 10, 10                 32(7), 192(39), 112(23)             6, 6, 7
22761          10, 10, 10                 31(7), 111(23), 191(39)             6, 6, 6
22762          10, 10, 10                 30(6), 110(22), 190(38)             5, 6, 6
22763          10, 10, 10                 29(6), 109(22), 189(38)             6, 6, 8
22764          10, 10, 10                 28(6), 188(38), 108(22)             6, 6, 7
22765          10, 10, 10                 27(6), 107(22), 187(38)             6, 6, 7
22766          10, 10, 10                 26(6), 106(22), 186(38)             6, 6, 6
22767          10, 10, 10                 25(5), 105(21), 185(37)             5, 6, 6
22768          10, 10, 10                 24(5), 104(21), 184(37)             6, 7, 7
22769          10, 10, 10                 23(5), 103(21), 183(37)             6, 6, 6
22770          10, 10, 10                 22(5), 102(21), 182(37)             6, 6, 6
22771          10, 10, 10                 21(5), 101(21), 181(37)             6, 6, 8
22772          10, 10, 10                 20(4), 100(20), 180(36)             6, 7, 7
22773          10, 10, 10                  19(4), 99(20), 179(36)             6, 6, 7
22774          10, 10, 10                  18(4), 98(20), 178(36)             6, 6, 6
22775          10, 10, 10                  97(20), 177(36), 17(4)             5, 6, 7
22776          10, 10, 10                  16(4), 96(20), 176(36)             6, 6, 9
22777          10, 10, 10                  95(19), 15(3), 175(35)             5, 6, 7
22778          10, 10, 10                  14(3), 94(19), 174(35)             5, 5, 6
22779          10, 10, 10                  13(3), 93(19), 173(35)             5, 6, 6
22780          10, 10, 10                  12(3), 92(19), 172(35)             6, 6, 7
22781          10, 10, 10                  171(35), 11(3), 91(19)             5, 6, 7
22782          10, 10, 10                  90(18), 10(2), 170(34)             5, 6, 6
22783          10, 10, 10                   89(18), 9(2), 169(34)             5, 6, 9
22784          10, 10, 10                   88(18), 8(2), 168(34)             5, 6, 6
22785          10, 10, 10                   7(2), 167(34), 87(18)             6, 6, 8
22786          10, 10, 10                   86(18), 166(34), 6(2)             5, 6, 7
22787          10, 10, 10                   5(1), 85(17), 165(33)             5, 6, 6
22788          10, 10, 10                   4(1), 84(17), 164(33)             6, 6, 7
22789          10, 10, 10                   83(17), 3(1), 163(33)             5, 6, 7
22790          10, 10, 10                   2(1), 82(17), 162(33)             5, 5, 7
22791          10, 10, 10                   161(33), 1(1), 81(17)             5, 6, 6
22792          10, 10, 10                80(16), 240(48), 160(32)             5, 5, 6
22793          10, 10, 10                79(16), 159(32), 239(48)             4, 6, 6
22794          10, 10, 10                78(16), 158(32), 238(48)             5, 5, 6
22795          10, 10, 10                77(16), 157(32), 237(48)             5, 6, 7
22796          10, 10, 10                76(16), 236(48), 156(32)             5, 6, 7
22797          10, 10, 10                75(15), 155(31), 235(47)             6, 6, 6
22798          10, 10, 10                74(15), 234(47), 154(31)             6, 6, 7
22799          10, 10, 10                73(15), 153(31), 233(47)             5, 6, 6
22800          10, 10, 10                72(15), 152(31), 232(47)             6, 6, 6
22801          10, 10, 10                231(47), 71(15), 151(31)             5, 6, 7
22802          10, 10, 10                70(14), 230(46), 150(30)             5, 5, 6
22803          10, 10, 10                69(14), 149(30), 229(46)             5, 5, 5
22804          10, 10, 10                148(30), 228(46), 68(14)             5, 5, 6
22805          10, 10, 10                67(14), 147(30), 227(46)             6, 6, 7
22806          10, 10, 10                226(46), 66(14), 146(30)             5, 6, 6
22807          10, 10, 10                65(13), 145(29), 225(45)             5, 6, 7
22808          10, 10, 10                64(13), 144(29), 224(45)             5, 7, 7
22809          10, 10, 10                143(29), 223(45), 63(13)             5, 5, 6
22810          10, 10, 10                142(29), 62(13), 222(45)             5, 6, 7
22811          10, 10, 10                221(45), 61(13), 141(29)             3, 5, 7
22812          10, 10, 10                60(12), 140(28), 220(44)             6, 6, 8
22813          10, 10, 10                219(44), 59(12), 139(28)             5, 6, 7
22814          10, 10, 10                58(12), 138(28), 218(44)             6, 6, 6
22815          10, 10, 10                57(12), 137(28), 217(44)             5, 6, 6
22816          10, 10, 10                216(44), 56(12), 136(28)             6, 7, 8
22817          10, 10, 10                55(11), 135(27), 215(43)             6, 6, 7
22818          10, 10, 10                54(11), 134(27), 214(43)             5, 5, 5
22819          10, 10, 10                53(11), 213(43), 133(27)             6, 6, 8
22820          10, 10, 10                212(43), 52(11), 132(27)             5, 6, 6
22821          10, 10, 10                51(11), 211(43), 131(27)             6, 6, 9
22822          10, 10, 10                50(10), 130(26), 210(42)             5, 5, 6
22823          10, 10, 10                209(42), 49(10), 129(26)             5, 6, 6
22824          10, 10, 10                128(26), 48(10), 208(42)             5, 6, 6
22825          10, 10, 10                207(42), 47(10), 127(26)             5, 6, 6
22826          10, 10, 10                46(10), 126(26), 206(42)             6, 6, 6
22827          10, 10, 10                 45(9), 125(25), 205(41)             5, 5, 6
22828          10, 10, 10                 44(9), 204(41), 124(25)             5, 5, 6
22829          10, 10, 10                 123(25), 203(41), 43(9)             5, 5, 6
22830          10, 10, 10                 42(9), 122(25), 202(41)             5, 6, 6
22831          10, 10, 10                 41(9), 121(25), 201(41)             6, 6, 8
22832          10, 10, 10                 40(8), 120(24), 200(40)             5, 5, 6
22833          10, 10, 10                 39(8), 119(24), 199(40)             6, 6, 8
22834          10, 10, 10                 38(8), 118(24), 198(40)             5, 5, 6
22835          10, 10, 10                 37(8), 197(40), 117(24)             6, 6, 7
22836          10, 10, 10                 36(8), 116(24), 196(40)             6, 6, 6
22837          10, 10, 10                 35(7), 115(23), 195(39)             5, 5, 6
22838          10, 10, 10                 34(7), 114(23), 194(39)             6, 6, 7
22839          10, 10, 10                 193(39), 33(7), 113(23)             5, 6, 7
22840          10, 10, 10                 32(7), 192(39), 112(23)             6, 6, 7
22841          10, 10, 10                 31(7), 111(23), 191(39)             6, 6, 6
22842          10, 10, 10                 30(6), 190(38), 110(22)             5, 6, 7
22843          10, 10, 10                 29(6), 109(22), 189(38)             6, 6, 8
22844          10, 10, 10                 28(6), 188(38), 108(22)             6, 6, 7
22845          10, 10, 10                 27(6), 107(22), 187(38)             6, 6, 6
22846          10, 10, 10                 26(6), 106(22), 186(38)             6, 6, 6
22847          10, 10, 10                 25(5), 105(21), 185(37)             5, 6, 6
22848          10, 10, 10                 24(5), 104(21), 184(37)             6, 6, 7
22849          10, 10, 10                 23(5), 103(21), 183(37)             6, 6, 6
22850          10, 10, 10                 22(5), 102(21), 182(37)             6, 6, 6
22851          10, 10, 10                 21(5), 101(21), 181(37)             6, 6, 7
22852          10, 10, 10                 20(4), 180(36), 100(20)             5, 6, 7
22853          10, 10, 10                  19(4), 99(20), 179(36)             5, 6, 6
22854          10, 10, 10                  18(4), 98(20), 178(36)             5, 5, 6
22855          10, 10, 10                  97(20), 17(4), 177(36)             5, 6, 6
22856          10, 10, 10                  16(4), 96(20), 176(36)             6, 6, 8
22857          10, 10, 10                  95(19), 15(3), 175(35)             5, 6, 7
22858          10, 10, 10                  14(3), 94(19), 174(35)             5, 5, 6
22859          10, 10, 10                  13(3), 93(19), 173(35)             5, 6, 6
22860          10, 10, 10                  12(3), 92(19), 172(35)             6, 6, 6
22861          10, 10, 10                  171(35), 11(3), 91(19)             5, 6, 7
22862          10, 10, 10                  90(18), 10(2), 170(34)             5, 6, 6
22863          10, 10, 10                   89(18), 9(2), 169(34)             5, 6, 8
22864          10, 10, 10                   8(2), 88(18), 168(34)             6, 6, 6
22865          10, 10, 10                  13(3), 93(19), 173(35)             4, 4, 4
22866          10, 10, 10                  12(3), 92(19), 172(35)             4, 5, 5
22867          10, 10, 10                  171(35), 11(3), 91(19)             3, 4, 5
22868          10, 10, 10                  10(2), 90(18), 170(34)             4, 4, 4
22869          10, 10, 10                   9(2), 89(18), 169(34)             4, 4, 5
22870          10, 10, 10                   8(2), 88(18), 168(34)             4, 4, 4
22871          10, 10, 10                   167(34), 7(2), 87(18)             3, 4, 5
22872          10, 10, 10                   6(2), 86(18), 166(34)             4, 4, 4
22873          10, 10, 10                   5(1), 165(33), 85(17)             3, 3, 4
22874          10, 10, 10                   164(33), 4(1), 84(17)             3, 4, 4
22875          10, 10, 10                   163(33), 3(1), 83(17)             3, 4, 4
22876          10, 10, 10                   2(1), 82(17), 162(33)             3, 3, 3
22877          10, 10, 10                   161(33), 1(1), 81(17)             3, 4, 4
22878          10, 10, 10                240(48), 80(16), 160(32)             2, 3, 4
22879          10, 10, 10                79(16), 239(48), 159(32)             2, 3, 4
22880          10, 10, 10                238(48), 78(16), 158(32)             2, 3, 3
22881          10, 10, 10                77(16), 157(32), 237(48)             3, 4, 4
22882          10, 10, 10                76(16), 236(48), 156(32)             3, 3, 5
22883          10, 10, 10                235(47), 75(15), 155(31)             2, 3, 3
22884          10, 10, 10                74(15), 234(47), 154(31)             4, 4, 5
22885          10, 10, 10                73(15), 153(31), 233(47)             4, 4, 5
22886          10, 10, 10                232(47), 72(15), 152(31)             2, 4, 4
22887          10, 10, 10                71(15), 231(47), 151(31)             4, 4, 5
22888          10, 10, 10                70(14), 150(30), 230(46)             1, 4, 4
22889          10, 10, 10                149(30), 229(46), 69(14)             3, 3, 4
22890          10, 10, 10                68(14), 148(30), 228(46)             4, 4, 4
22891          10, 10, 10                147(30), 67(14), 227(46)             1, 2, 4
22892          10, 10, 10                226(46), 66(14), 146(30)             2, 4, 4
22893          10, 10, 10                65(13), 145(29), 225(45)             4, 4, 4
22894          10, 10, 10                64(13), 144(29), 224(45)             3, 4, 4
22895          10, 10, 10                143(29), 223(45), 63(13)             2, 2, 4
22896          10, 10, 10                222(45), 142(29), 62(13)             2, 3, 4
22897          10, 10, 10                221(45), 61(13), 141(29)             2, 4, 4
22898          10, 10, 10                60(12), 140(28), 220(44)             4, 4, 4
22899          10, 10, 10                219(44), 59(12), 139(28)             3, 5, 5
22900          10, 10, 10                218(44), 58(12), 138(28)             1, 5, 5
22901          10, 10, 10                57(12), 137(28), 217(44)             3, 4, 5
22902          10, 10, 10                216(44), 56(12), 136(28)             2, 4, 4
22903          10, 10, 10                55(11), 135(27), 215(43)             3, 4, 4
22904          10, 10, 10                214(43), 134(27), 54(11)             1, 3, 4
22905          10, 10, 10                133(27), 53(11), 213(43)             2, 4, 4
22906          10, 10, 10                132(27), 52(11), 212(43)             1, 2, 3
22907          10, 10, 10                211(43), 51(11), 131(27)             3, 4, 5
22908          10, 10, 10                130(26), 50(10), 210(42)             3, 4, 5
22909          10, 10, 10                49(10), 209(42), 129(26)             3, 3, 4
22910          10, 10, 10                128(26), 208(42), 48(10)             1, 2, 4
22911          10, 10, 10                127(26), 47(10), 207(42)             1, 2, 3
22912          10, 10, 10                126(26), 206(42), 46(10)             2, 3, 4
22913          10, 10, 10                 125(25), 45(9), 205(41)             2, 3, 3
22914          10, 10, 10                 44(9), 204(41), 124(25)             3, 3, 4
22915          10, 10, 10                 43(9), 123(25), 203(41)             3, 3, 4
22916          10, 10, 10                 42(9), 122(25), 202(41)             3, 4, 4
22917          10, 10, 10                 41(9), 121(25), 201(41)             4, 4, 4
22918          10, 10, 10                 200(40), 40(8), 120(24)             1, 2, 2
22919          10, 10, 10                 39(8), 199(40), 119(24)             1, 1, 4
22920          10, 10, 10                 38(8), 198(40), 118(24)             1, 1, 3
22921          10, 10, 10                 117(24), 37(8), 197(40)             2, 3, 4
22922          10, 10, 10                 36(8), 116(24), 196(40)             3, 4, 4
22923          10, 10, 10                 115(23), 195(39), 35(7)             2, 2, 4
22924          10, 10, 10                 114(23), 194(39), 34(7)             1, 2, 4
22925          10, 10, 10                 113(23), 193(39), 33(7)             1, 2, 3
22926          10, 10, 10                 192(39), 32(7), 112(23)             1, 3, 5
22927          10, 10, 10                 111(23), 191(39), 31(7)             1, 2, 4
22928          10, 10, 10                 110(22), 190(38), 30(6)             2, 2, 3
22929          10, 10, 10                 189(38), 29(6), 109(22)             1, 2, 4
22930          10, 10, 10                 188(38), 28(6), 108(22)             1, 4, 4
22931          10, 10, 10                 27(6), 107(22), 187(38)             4, 4, 5
22932          10, 10, 10                 26(6), 106(22), 186(38)             4, 4, 4
22933          10, 10, 10                 105(21), 25(5), 185(37)             1, 3, 4
22934          10, 10, 10                 184(37), 24(5), 104(21)             2, 4, 4
22935          10, 10, 10                 103(21), 23(5), 183(37)             1, 3, 4
22936          10, 10, 10                 22(5), 102(21), 182(37)             3, 4, 4
22937          10, 10, 10                 101(21), 21(5), 181(37)             4, 5, 6
22938          10, 10, 10                 180(36), 20(4), 100(20)             3, 4, 5
22939          10, 10, 10                  99(20), 179(36), 19(4)             1, 1, 4
22940          10, 10, 10                  18(4), 178(36), 98(20)             2, 2, 4
22941          10, 10, 10                  97(20), 17(4), 177(36)             3, 4, 4
22942          10, 10, 10                  176(36), 96(20), 16(4)             1, 3, 4
22943          10, 10, 10                  15(3), 95(19), 175(35)             4, 4, 5
22944          10, 10, 10                  14(3), 94(19), 174(35)             3, 4, 4
22945          10, 10, 10                  13(3), 93(19), 173(35)             4, 4, 4
22946          10, 10, 10                  12(3), 92(19), 172(35)             4, 5, 5
22947          10, 10, 10                  171(35), 11(3), 91(19)             3, 4, 5
22948          10, 10, 10                  90(18), 10(2), 170(34)             3, 4, 4
22949          10, 10, 10                   9(2), 89(18), 169(34)             3, 3, 4
22950          10, 10, 10                   8(2), 88(18), 168(34)             2, 4, 4
22951          10, 10, 10                   7(2), 87(18), 167(34)             1, 4, 4
22952          10, 10, 10                   166(34), 6(2), 86(18)             1, 3, 4
22953          10, 10, 10                   5(1), 165(33), 85(17)             3, 3, 4
22954          10, 10, 10                   164(33), 4(1), 84(17)             3, 4, 4
22955          10, 10, 10                   83(17), 163(33), 3(1)             3, 3, 4
22956          10, 10, 10                   2(1), 82(17), 162(33)             3, 3, 3
22957          10, 10, 10                   81(17), 161(33), 1(1)             2, 3, 4
22958          10, 10, 10                80(16), 240(48), 160(32)             2, 3, 4
22959          10, 10, 10                79(16), 239(48), 159(32)             2, 3, 4
22960          10, 10, 10                238(48), 78(16), 158(32)             2, 3, 3
22961          10, 10, 10                77(16), 157(32), 237(48)             3, 4, 4
22962          10, 10, 10                76(16), 236(48), 156(32)             3, 3, 5
22963          10, 10, 10                235(47), 75(15), 155(31)             2, 3, 3
22964          10, 10, 10                154(31), 234(47), 74(15)             1, 2, 4
