hh_id               itime                                     day
10527         10, 250, 10                 42(9), 122(25), 202(41)
10528          10, 75, 10                 41(9), 121(25), 201(41)
10529          10, 25, 10                 45(9), 125(25), 205(41)
10530         10, 325, 10                 44(9), 124(25), 204(41)
10531          10, 75, 10                 43(9), 123(25), 203(41)
10532         10, 100, 10                 42(9), 122(25), 202(41)
10533         10, 425, 10                 41(9), 121(25), 201(41)
10534         10, 250, 10                 45(9), 125(25), 205(41)
10535         10, 200, 10                 44(9), 124(25), 204(41)
10536          10, 75, 10                 43(9), 123(25), 203(41)
10537         10, 350, 10                 42(9), 122(25), 202(41)
10538         10, 150, 10                 41(9), 121(25), 201(41)
10539         10, 600, 10                 45(9), 125(25), 205(41)
10540         10, 150, 10                 44(9), 124(25), 204(41)
10541          10, 50, 10                 43(9), 123(25), 203(41)
10542         10, 275, 10                 42(9), 122(25), 202(41)
10543         10, 175, 10                 36(8), 116(24), 196(40)
10544         10, 350, 10                 41(9), 121(25), 201(41)
10545         10, 200, 10                 45(9), 125(25), 205(41)
10546          10, 75, 10                 40(8), 120(24), 200(40)
10547          10, 25, 10                 39(8), 119(24), 199(40)
10548         10, 125, 10                 38(8), 118(24), 198(40)
10549         10, 225, 10                 37(8), 117(24), 197(40)
10550          10, 25, 10                 36(8), 116(24), 196(40)
10551         10, 350, 10                 40(8), 120(24), 200(40)
10552         10, 125, 10                 39(8), 119(24), 199(40)
10553         10, 125, 10                 38(8), 118(24), 198(40)
10554         10, 325, 10                 37(8), 117(24), 197(40)
10555         10, 250, 10                 36(8), 116(24), 196(40)
10556          10, 75, 10                 40(8), 120(24), 200(40)
10557         10, 475, 10                 39(8), 119(24), 199(40)
10558          10, 25, 10                 38(8), 118(24), 198(40)
10559         10, 150, 10                 37(8), 117(24), 197(40)
10560          10, 25, 10                 33(7), 113(23), 193(39)
10561         10, 150, 10                 36(8), 116(24), 196(40)
10562         10, 625, 10                 40(8), 120(24), 200(40)
10563         10, 225, 10                 39(8), 119(24), 199(40)
10564         10, 100, 10                 38(8), 118(24), 198(40)
10565         10, 300, 10                 32(7), 112(23), 192(39)
10566         10, 400, 10                 37(8), 117(24), 197(40)
10567         10, 150, 10                 31(7), 111(23), 191(39)
10568         10, 150, 10                 35(7), 115(23), 195(39)
10569         10, 125, 10                 34(7), 114(23), 194(39)
10570         10, 225, 10                 33(7), 113(23), 193(39)
10571         10, 125, 10                 32(7), 112(23), 192(39)
10572         10, 175, 10                 31(7), 111(23), 191(39)
10573         10, 125, 10                 35(7), 115(23), 195(39)
10574          10, 50, 10                 30(6), 110(22), 190(38)
10575         10, 225, 10                 34(7), 114(23), 194(39)
10576         10, 300, 10                 33(7), 113(23), 193(39)
10577         10, 200, 10                 32(7), 112(23), 192(39)
10578         10, 100, 10                 31(7), 111(23), 191(39)
10579         10, 100, 10                 35(7), 115(23), 195(39)
10580         10, 175, 10                 34(7), 114(23), 194(39)
10581          10, 25, 10                 29(6), 109(22), 189(38)
10582         10, 200, 10                 33(7), 113(23), 193(39)
10583         10, 275, 10                 32(7), 112(23), 192(39)
10584          10, 50, 10                 21(5), 101(21), 181(37)
10585         10, 225, 10                 31(7), 111(23), 191(39)
10586         10, 150, 10                 35(7), 115(23), 195(39)
10587         10, 275, 10                 34(7), 114(23), 194(39)
10588         10, 300, 10                 33(7), 113(23), 193(39)
10589         10, 125, 10                 32(7), 112(23), 192(39)
10590         10, 150, 10                 28(6), 108(22), 188(38)
10591         10, 125, 10                 27(6), 107(22), 187(38)
10592         10, 200, 10                 26(6), 106(22), 186(38)
10593         10, 125, 10                 30(6), 110(22), 190(38)
10594         10, 100, 10                 29(6), 109(22), 189(38)
10595         10, 475, 10                 28(6), 108(22), 188(38)
10596         10, 175, 10                 27(6), 107(22), 187(38)
10597         10, 100, 10                 26(6), 106(22), 186(38)
10598         10, 150, 10                 30(6), 110(22), 190(38)
10599         10, 325, 10                 29(6), 109(22), 189(38)
10600         10, 225, 10                 28(6), 108(22), 188(38)
10601          10, 25, 10                 25(5), 105(21), 185(37)
10602         10, 200, 10                 27(6), 107(22), 187(38)
10603         10, 100, 10                 26(6), 106(22), 186(38)
10604         10, 175, 10                 30(6), 110(22), 190(38)
10605         10, 175, 10                 29(6), 109(22), 189(38)
10606         10, 125, 10                 28(6), 108(22), 188(38)
10607          10, 50, 10                 24(5), 104(21), 184(37)
10608         10, 200, 10                 27(6), 107(22), 187(38)
10609          10, 25, 10                 23(5), 103(21), 183(37)
10610         10, 425, 10                 26(6), 106(22), 186(38)
10611         10, 425, 10                 30(6), 110(22), 190(38)
10612          10, 75, 10                 22(5), 102(21), 182(37)
10613         10, 150, 10                 21(5), 101(21), 181(37)
10614          10, 25, 10                  17(4), 97(20), 177(36)
10615         10, 225, 10                 25(5), 105(21), 185(37)
10616         10, 250, 10                 24(5), 104(21), 184(37)
10617         10, 225, 10                 23(5), 103(21), 183(37)
10618          10, 25, 10                  16(4), 96(20), 176(36)
10619         10, 175, 10                 22(5), 102(21), 182(37)
10620         10, 100, 10                 21(5), 101(21), 181(37)
10621         10, 175, 10                 25(5), 105(21), 185(37)
10622          10, 75, 10                 24(5), 104(21), 184(37)
10623         10, 200, 10                 23(5), 103(21), 183(37)
10624         10, 275, 10                 22(5), 102(21), 182(37)
10625         10, 300, 10                 21(5), 101(21), 181(37)
10626         10, 350, 10                 25(5), 105(21), 185(37)
10627         10, 325, 10                 24(5), 104(21), 184(37)
10628         10, 275, 10                 23(5), 103(21), 183(37)
10629         10, 100, 10                 22(5), 102(21), 182(37)
10630         10, 275, 10                 21(5), 101(21), 181(37)
10631         10, 150, 10                 25(5), 105(21), 185(37)
10632         10, 200, 10                 24(5), 104(21), 184(37)
10633         10, 400, 10                 20(4), 100(20), 180(36)
10634         10, 175, 10                  19(4), 99(20), 179(36)
10635         10, 150, 10                  18(4), 98(20), 178(36)
10636         10, 175, 10                  17(4), 97(20), 177(36)
10637         10, 175, 10                  16(4), 96(20), 176(36)
10638         10, 325, 10                 20(4), 100(20), 180(36)
10639         10, 350, 10                  19(4), 99(20), 179(36)
10640         10, 175, 10                  18(4), 98(20), 178(36)
10641         10, 150, 10                  17(4), 97(20), 177(36)
10642         10, 250, 10                  16(4), 96(20), 176(36)
10643          10, 75, 10                  11(3), 91(19), 171(35)
10644          10, 25, 10                  15(3), 95(19), 175(35)
10645         10, 200, 10                 20(4), 100(20), 180(36)
10646         10, 275, 10                  19(4), 99(20), 179(36)
10647         10, 375, 10                  18(4), 98(20), 178(36)
10648         10, 150, 10                  17(4), 97(20), 177(36)
10649         10, 350, 10                  16(4), 96(20), 176(36)
10650          10, 25, 10                  14(3), 94(19), 174(35)
10651         10, 325, 10                 20(4), 100(20), 180(36)
10652         10, 225, 10                  13(3), 93(19), 173(35)
10653         10, 225, 10                  12(3), 92(19), 172(35)
10654         10, 300, 10                  11(3), 91(19), 171(35)
10655         10, 175, 10                  15(3), 95(19), 175(35)
10656         10, 125, 10                  14(3), 94(19), 174(35)
10657          10, 25, 10                  13(3), 93(19), 173(35)
10658         10, 175, 10                  12(3), 92(19), 172(35)
10659         10, 375, 10                  11(3), 91(19), 171(35)
10660         10, 100, 10                  15(3), 95(19), 175(35)
10661         10, 175, 10                  14(3), 94(19), 174(35)
10662         10, 275, 10                  13(3), 93(19), 173(35)
10663         10, 325, 10                  12(3), 92(19), 172(35)
10664         10, 125, 10                  11(3), 91(19), 171(35)
10665         10, 275, 10                  15(3), 95(19), 175(35)
10666         10, 175, 10                  14(3), 94(19), 174(35)
10667         10, 125, 10                  13(3), 93(19), 173(35)
10668         10, 325, 10                  12(3), 92(19), 172(35)
10669         10, 125, 10                   8(2), 88(18), 168(34)
10670         10, 400, 10                  11(3), 91(19), 171(35)
10671         10, 375, 10                   7(2), 87(18), 167(34)
10672         10, 125, 10                   6(2), 86(18), 166(34)
10673         10, 175, 10                  10(2), 90(18), 170(34)
10674         10, 250, 10                   9(2), 89(18), 169(34)
10675         10, 150, 10                   8(2), 88(18), 168(34)
10676         10, 125, 10                   7(2), 87(18), 167(34)
10677         10, 150, 10                   6(2), 86(18), 166(34)
10678         10, 100, 10                  10(2), 90(18), 170(34)
10679         10, 125, 10                   9(2), 89(18), 169(34)
10680          10, 75, 10                   8(2), 88(18), 168(34)
10681          10, 75, 10                   7(2), 87(18), 167(34)
10682         10, 500, 10                   6(2), 86(18), 166(34)
