hh_id,hh_name,hh_inCDA,hh_size,hh_village-id,,,
10659,42-210-A-4,1,15,142,150,,
10660,42-210-A-6,1,4,142,40,,
10661,42-211-B-7,1,7,142,70,,
10662,42-212-A-2,1,11,142,110,,
10663,42-213-A-2,1,13,142,130,,
10664,42-215-A-7,1,5,142,50,,
10665,42-216-A-6,1,11,142,110,,
10666,42-216-A-7,1,7,142,70,,
10667,42-218-A-1,1,5,142,50,,
10668,42-218-A-6,1,13,142,130,,
10669,42-218-G-2,1,5,142,50,,
10670,42-219-A-1,1,16,142,160,,
10671,42-223-A-2,1,15,142,150,,
10672,42-223-A-6,1,5,142,50,,
10673,42-226-A-7,1,7,142,70,,
10674,42-227-B-4,1,10,142,100,,
10675,42-230-A-1,1,6,142,60,,
10676,42-231-A-3,1,5,142,50,,
10677,42-232-A-2,1,6,142,60,,
10678,42-232-A-3,1,4,142,40,,
10679,42-233-A-6,1,5,142,50,,
10680,42-234-B-1,1,3,142,30,,
10681,42-236-A-2,1,3,142,30,,
10682,42-237-A-7,1,20,142,200,,
10683,42-238-A-4,1,5,142,50,,
10684,42-241-A-4,1,2,142,20,,
10685,42-242-A-7,1,3,142,30,,
10686,42-247-A-7,1,3,142,30,,
10687,42-248-A-1,1,14,142,140,,
10688,42-248-A-7,1,8,142,80,,
10689,42-260-B-4,1,5,142,50,,
10690,42-261-A-1,1,9,142,90,,
10691,42-261-A-5,1,19,142,190,,
10692,42-262-A-3,1,9,142,90,,
10693,42-262-D-2,1,2,142,20,,
10694,42-265-A-1,1,12,142,120,,
10695,42-267-A-4,1,8,142,80,,
10696,42-267-A-5,1,13,142,130,,
10697,42-273-A-3,1,12,142,120,,
10698,42-279-A-6,1,6,142,60,,
10699,42-280-A-7,1,1,142,10,,
10700,42-282-A-2,1,18,142,180,,
10701,42-284-A-3,1,11,142,110,,
10702,42-287-A-5,1,6,142,60,,
10703,42-287-A-6,1,11,142,110,,
10704,42-287-C-4,1,5,142,50,,
10705,42-290-A-6,1,7,142,70,,
10706,42-290-A-7,1,6,142,60,,
10707,42-291-A-7,1,3,142,30,,
10708,42-293-B-1,1,12,142,120,,
10709,42-293-C-1,1,3,142,30,,
10710,42-294-A-4,1,13,142,130,,
10711,42-299-A-4,1,4,142,40,,
10712,42-299-A-5,1,33,142,330,,
10713,42-299-A-7,1,7,142,70,,
10714,42-303-A-7,1,6,142,60,,
10715,42-304-A-2,1,46,142,460,,
10716,42-307-A-4,1,17,142,170,,
10717,42-312-A-6,1,6,142,60,,
10718,42-312-A-7,1,5,142,50,,
10719,42-313-A-1,1,19,142,190,,
10720,42-313-A-3,1,15,142,150,,
10721,42-313-A-6,1,8,142,80,,
10722,42-314-A-5,1,10,142,100,,
10723,42-316-A-7,1,3,142,30,,
10724,42-317-A-3,1,7,142,70,,
10725,42-318-C-2,1,6,142,60,,
10726,42-319-B-3,1,10,142,100,,
10727,42-320-B-6,1,16,142,160,,
10728,42-322-A-2,1,13,142,130,,
10729,42-324-A-2,1,12,142,120,,
10730,42-325-A-7,1,7,142,70,,
10731,42-327-A-5,1,17,142,170,,
10732,42-329-A-6,1,5,142,50,,
10733,42-329-B-5,1,4,142,40,,
10734,42-331-A-2,1,1,142,10,,
10735,42-333-A-2,1,9,142,90,,
10736,42-337-A-7,1,6,142,60,,
10737,42-340-A-6,1,12,142,120,,
10738,42-341-A-7,1,7,142,70,,
10739,42-342-A-7,1,3,142,30,,
10740,42-345-A-3,1,7,142,70,,
10741,42-346-A-3,1,1,142,10,,
10742,42-347-A-1,1,7,142,70,,
10743,42-347-A-7,1,5,142,50,,
10744,42-352-A-6,1,12,142,120,,
10745,42-353-A-5,1,7,142,70,,
10746,42-354-A-7,1,9,142,90,,
10747,42-354-B-2,1,2,142,20,,
10748,42-358-A-5,1,9,142,90,,
10749,42-362-B-6,1,1,142,10,,
10750,42-363-A-4,1,12,142,120,,
10751,42-364-C-5,1,14,142,140,,
10752,42-366-A-1,1,6,142,60,,
10753,42-367-A-1,1,8,142,80,,
10754,42-368-A-1,1,6,142,60,,
10755,42-378-C-5,1,4,142,40,,
10756,42-379-D-5,1,3,142,30,,
10757,42-380-B-5,1,9,142,90,,
10758,42-382-A-5,1,23,142,230,,
10759,42-383-A-5,1,10,142,100,,
10760,42-384-A-5,1,4,142,40,,
10761,42-386-A-7,1,6,142,60,,
10762,42-386-B-4,1,6,142,60,,
10763,42-386-C-4,1,4,142,40,,
10764,42-392-A-4,1,14,142,140,,
10765,42-394-A-4,1,7,142,70,,
10766,42-394-A-7,1,2,142,20,,
10767,42-395-A-4,1,6,142,60,,
10768,42-396-A-5,1,2,142,20,,
10769,42-396-A-6,1,7,142,70,,
10770,42-398-A-7,1,7,142,70,,
10771,42-401-B-5,1,6,142,60,,
10772,42-404-B-1,1,4,142,40,,
10773,42-406-B-5,1,4,142,40,,
10774,42-407-A-4,1,6,142,60,,
10775,42-408-A-4,1,12,142,120,,
10776,42-409-A-7,1,4,142,40,,
10777,42-413-B-6,1,5,142,50,,
10778,42-414-A-7,1,5,142,50,,
10779,42-416-A-5,1,9,142,90,,
10780,42-422-A-3,1,4,142,40,,
10781,42-424-A-4,1,6,142,60,,
10782,42-424-A-6,1,8,142,80,,
10783,42-426-A-2,1,12,142,120,,
10784,42-428-B-6,1,5,142,50,,
10785,42-429-A-5,1,8,142,80,,
10786,42-432-A-4,1,23,142,230,,
10787,42-433-A-6,1,4,142,40,,
10788,42-435-A-4,1,11,142,110,,
10789,42-436-A-4,1,14,142,140,,
10790,42-441-A-3,1,5,142,50,,
10791,42-443-A-4,1,6,142,60,,
10792,42-444-A-6,1,3,142,30,,
10793,42-447-A-4,1,9,142,90,,
10794,42-449-A-3,1,5,142,50,,
10795,42-450-A-1,1,3,142,30,,
10796,42-454-A-4,1,18,142,180,,
10797,42-454-A-6,1,8,142,80,,
10798,42-458-A-5,1,12,142,120,,
10799,42-468-A-6,1,1,142,10,,
10800,42-471-B-5,1,9,142,90,,
10801,42-473-A-4,1,4,142,40,,
10802,42-474-B-5,1,7,142,70,,
10803,42-479-A-5,1,1,142,10,,
10804,42-485-B-4,1,10,142,100,,
10805,42-488-A-6,1,9,142,90,,
10806,42-493-A-4,1,13,142,130,,
10807,42-494-A-5,1,1,142,10,,
10808,42-495-B-4,1,6,142,60,,
10809,42-498-A-6,1,7,142,70,,
10810,42-505-A-5,1,6,142,60,,
10811,42-506-A-5,1,3,142,30,,
10812,42-522-A-5,1,4,142,40,,
10813,42-522-A-6,1,3,142,30,,
10814,42-523-A-4,1,4,142,40,,
10815,42-530-A-4,1,7,142,70,,
10816,42-535-A-5,1,8,142,80,,
10817,42-537-A-6,1,5,142,50,,
10818,42-546-A-4,1,2,142,20,,
10819,42-547-A-5,1,12,142,120,,
10820,42-548-A-6,1,4,142,40,,
10821,42-552-A-6,1,5,142,50,,
10822,42-556-A-6,1,7,142,70,,
10823,42-575-A-5,1,6,142,60,,
10824,42-580-A-4,1,4,142,40,,
10825,42-591-A-4,1,7,142,70,,
10826,42-592-A-4,1,16,142,160,,
10827,42-608-A-4,1,6,142,60,,
10828,42-610-A-1,1,1,142,10,,
10829,42-615-A-4,1,4,142,40,,
10830,42-621-A-4,1,5,142,50,,
10831,42-623-B-4,1,8,142,80,,
10832,42-631-A-3,1,3,142,30,,
10833,42-638-A-4,1,5,142,50,,
10834,42-642-A-4,1,6,142,60,,
10835,42-648-A-4,1,6,142,60,,
10836,42-665-B-4,1,6,142,60,,
10837,42-686-A-4,1,8,142,80,,
10838,42-698-A-4,1,7,142,70,,
10839,42-704-A-4,1,6,142,60,,
10840,42-706-A-4,1,8,142,80,,
10841,42-719-A-4,1,17,142,170,,
10842,43-013-E-0,1,12,143,120,,
10843,43-016-A-0,1,10,143,100,,
10844,43-018-A-0,1,19,143,190,,
10845,43-025-A-0,1,15,143,150,,
10846,43-030-A-0,1,21,143,210,,
10847,43-033-A-0,1,8,143,80,,
10848,43-037-C-0,1,11,143,110,,
10849,43-044-A-0,1,14,143,140,,
10850,44-024-A-0,1,4,144,40,,
10851,44-031-A-0,1,2,144,20,,
10852,44-040-B-0,1,15,144,150,,
10853,44-050-A-0,1,6,144,60,,
10854,44-054-A-0,1,8,144,80,,
10855,44-060-A-0,1,3,144,30,,
10856,44-066-A-0,1,5,144,50,,
10857,44-070-A-0,1,2,144,20,,
10858,44-089-A-0,1,8,144,80,,
10859,44-092-A-0,1,16,144,160,,
10860,44-100-A-0,1,10,144,100,,
10861,44-121-A-0,1,6,144,60,,
10862,44-126-A-0,1,2,144,20,,
10863,44-160-A-0,1,9,144,90,,
10864,44-176-A-0,1,6,144,60,,
10865,44-183-A-0,1,3,144,30,,
10866,44-188-A-0,1,3,144,30,,
10867,44-189-A-0,1,2,144,20,,
10868,44-192-B-0,1,5,144,50,,
10869,44-197-A-0,1,3,144,30,,
10870,44-198-A-0,1,10,144,100,,
10871,44-213-A-0,1,6,144,60,,
10872,44-213-B-0,1,3,144,30,,
10873,44-215-A-0,1,6,144,60,,
10874,44-238-A-0,1,2,144,20,,
10875,44-245-A-0,1,7,144,70,,
10876,44-256-A-0,1,5,144,50,,
10877,44-282-A-0,1,9,144,90,,
10878,44-284-A-0,1,7,144,70,,
10879,44-290-A-0,1,4,144,40,,
10880,44-293-A-0,1,4,144,40,,
10881,44-304-A-0,1,5,144,50,,
10882,44-313-A-0,1,8,144,80,,
10883,44-324-A-0,1,4,144,40,,
10884,44-325-A-0,1,6,144,60,,
10885,44-328-A-0,1,7,144,70,,
10886,44-347-A-0,1,6,144,60,,
10887,44-352-A-0,1,6,144,60,,
10888,44-354-A-0,1,5,144,50,,
10889,44-357-A-0,1,5,144,50,,
10890,45-001-A-0,1,6,145,60,,
10891,45-007-A-0,1,11,145,110,,
10892,45-015-A-0,1,3,145,30,,
10893,45-016-A-0,1,5,145,50,,
10894,45-017-A-0,1,5,145,50,,
10895,45-018-A-0,1,5,145,50,,
10896,45-032-A-0,1,6,145,60,,
10897,45-033-A-0,1,6,145,60,,
10898,45-039-A-0,1,5,145,50,,
10899,45-052-A-0,1,7,145,70,,
10900,45-059-A-0,1,3,145,30,,
10901,45-067-A-0,1,9,145,90,,
10902,46-006-A-0,1,4,146,40,,
10903,46-011-A-0,1,4,146,40,,
10904,46-023-A-0,1,24,146,240,,
10905,46-042-A-0,1,2,146,20,,
10906,46-056-A-0,1,9,146,90,,
10907,46-059-A-0,1,2,146,20,,
10908,46-061-B-0,1,5,146,50,,
10909,46-062-A-0,1,3,146,30,,
10910,46-064-A-0,1,14,146,140,,
10911,46-087-A-0,1,4,146,40,,
10912,46-090-A-0,1,8,146,80,,
10913,46-105-A-0,1,1,146,10,,
10914,47-006-A-0,1,13,147,130,,
10915,47-014-A-0,1,4,147,40,,
10916,48-004-A-0,1,8,148,80,,
10917,48-010-A-0,1,8,148,80,,
10918,48-012-A-0,1,9,148,90,,
10919,48-018-A-0,1,8,148,80,,
10920,48-023-A-0,1,9,148,90,,
10921,48-028-A-0,1,13,148,130,,
10922,48-033-A-0,1,13,148,130,,
10923,48-036-A-0,1,11,148,110,,
10924,48-039-A-0,1,21,148,210,,
10925,48-040-A-0,1,1,148,10,,
10926,49-020-A-0,1,3,149,30,,
10927,49-030-A-0,1,7,149,70,,
10928,49-038-A-0,1,9,149,90,,
10929,49-047-A-0,1,2,149,20,,
10930,49-049-A-0,1,7,149,70,,
10931,51-002-A-0,1,17,151,170,,
10932,51-012-A-0,1,6,151,60,,
10933,51-028-A-0,1,2,151,20,,
10934,51-029-A-0,1,6,151,60,,
10935,51-031-A-0,1,3,151,30,,
10936,51-032-A-0,1,5,151,50,,
10937,51-035-A-0,1,1,151,10,,
10938,51-046-A-0,1,10,151,100,,
10939,51-047-A-0,1,7,151,70,,
10940,51-050-A-0,1,5,151,50,,
10941,51-070-A-0,1,6,151,60,,
10942,51-071-A-0,1,7,151,70,,
10943,51-082-A-0,1,5,151,50,,
10944,51-086-A-0,1,8,151,80,,
10945,51-092-A-0,1,10,151,100,,
10946,51-097-A-0,1,7,151,70,,
10947,51-099-A-0,1,9,151,90,,
10948,51-114-A-0,1,7,151,70,,
10949,51-118-A-0,1,15,151,150,,
10950,52-001-A-0,1,10,152,100,,
10951,52-002-A-0,1,2,152,20,,
10952,52-023-A-0,1,7,152,70,,
10953,52-038-A-0,1,9,152,90,,
10954,52-063-A-0,1,9,152,90,,
10955,52-066-A-0,1,8,152,80,,
10956,52-096-A-0,1,10,152,100,,
10957,52-101-A-0,1,4,152,40,,
10958,52-122-A-0,1,5,152,50,,
10959,52-139-A-0,1,9,152,90,,
10960,52-165-A-0,1,8,152,80,,
10961,52-166-A-0,1,8,152,80,,
10962,52-168-A-0,1,6,152,60,,
10963,52-184-A-0,1,8,152,80,,
10964,52-192-A-0,1,5,152,50,,
10965,52-193-A-0,1,4,152,40,,
10966,52-200-A-0,1,4,152,40,,
10967,52-203-A-0,1,7,152,70,,
10968,52-204-A-0,1,1,152,10,,
10969,52-205-A-0,1,6,152,60,,
10970,52-208-A-0,1,1,152,10,,
10971,52-210-A-0,1,6,152,60,,
10972,52-212-A-0,1,4,152,40,,
10973,52-219-A-0,1,5,152,50,,
10974,53-017-A-0,1,10,153,100,,
10975,53-020-A-0,1,23,153,230,,
10976,53-026-A-0,1,4,153,40,,
10977,53-028-A-0,1,8,153,80,,
10978,53-035-A-0,1,6,153,60,,
10979,54-006-A-0,1,6,154,60,,
10980,54-020-A-0,1,9,154,90,,
10981,54-029-A-0,1,13,154,130,,
10982,59-007-A-0,1,8,159,80,,
10983,59-011-A-0,1,4,159,40,,
10984,59-014-A-0,1,5,159,50,,
10985,59-040-A-0,1,5,159,50,,
10986,59-047-A-0,1,6,159,60,,
10987,59-052-A-0,1,4,159,40,,
10988,01-001-A-0,0,11,101,110,,
10989,01-002-A-0,0,5,101,50,,
10990,01-004-A-0,0,12,101,120,,
10991,01-005-A-0,0,2,101,20,,
10992,01-005-C-0,0,13,101,130,,
10993,01-007-B-0,0,6,101,60,,
10994,01-011-A-0,0,11,101,110,,
10995,01-012-A-0,0,9,101,90,,
10996,01-013-A-0,0,3,101,30,,
10997,01-020-A-0,0,4,101,40,,
10998,01-022-A-0,0,5,101,50,,
10999,01-027-B-0,0,5,101,50,,
11000,01-029-A-0,0,5,101,50,,
11001,01-030-B-0,0,3,101,30,,
11002,01-031-A-0,0,9,101,90,,
11003,01-032-A-0,0,4,101,40,,
11004,01-032-B-0,0,7,101,70,,
11005,01-033-A-0,0,15,101,150,,
11006,01-034-A-0,0,2,101,20,,
11007,01-035-A-0,0,8,101,80,,
11008,01-037-A-0,0,8,101,80,,
11009,01-038-A-0,0,13,101,130,,
11010,01-039-B-0,0,40,101,400,,
11011,01-040-A-0,0,6,101,60,,
11012,01-040-B-0,0,7,101,70,,
11013,01-040-C-0,0,1,101,10,,
11014,01-040-D-0,0,11,101,110,,
11015,01-040-E-0,0,8,101,80,,
11016,01-040-F-0,0,5,101,50,,
11017,01-040-G-0,0,5,101,50,,
11018,01-044-A-0,0,2,101,20,,
11019,01-046-A-0,0,1,101,10,,
11020,01-047-A-0,0,3,101,30,,
11021,01-051-A-0,0,7,101,70,,
11022,01-054-A-0,0,8,101,80,,
11023,01-055-A-0,0,5,101,50,,
11024,01-056-C-0,0,8,101,80,,
11025,01-059-A-0,0,9,101,90,,
11026,01-060-A-0,0,19,101,190,,
11027,01-060-B-0,0,6,101,60,,
11028,01-064-A-0,0,32,101,320,,
11029,01-066-A-0,0,42,101,420,,
11030,01-082-A-0,0,8,101,80,,
11031,01-082-B-0,0,12,101,120,,
11032,01-083-A-0,0,29,101,290,,
11033,01-086-D-0,0,1,101,10,,
11034,01-087-B-0,0,2,101,20,,
11035,01-089-A-0,0,6,101,60,,
11036,01-091-C-0,0,4,101,40,,
11037,01-092-A-0,0,7,101,70,,
11038,01-093-A-0,0,4,101,40,,
11039,01-094-A-0,0,6,101,60,,
11040,01-095-A-0,0,3,101,30,,
11041,01-096-A-0,0,4,101,40,,
11042,01-097-A-0,0,6,101,60,,
11043,01-098-A-0,0,5,101,50,,
11044,01-099-A-0,0,2,101,20,,
11045,01-100-A-0,0,6,101,60,,
11046,01-101-A-0,0,8,101,80,,
11047,01-102-A-0,0,15,101,150,,
11048,01-103-A-0,0,6,101,60,,
11049,01-104-A-0,0,10,101,100,,
11050,01-105-A-0,0,6,101,60,,
11051,01-106-A-0,0,6,101,60,,
11052,01-107-A-0,0,3,101,30,,
11053,01-109-A-0,0,5,101,50,,
11054,01-110-A-0,0,7,101,70,,
11055,01-111-A-0,0,6,101,60,,
11056,01-112-A-0,0,3,101,30,,
11057,01-113-A-0,0,4,101,40,,
11058,01-114-A-0,0,8,101,80,,
11059,01-116-A-0,0,7,101,70,,
11060,01-118-A-0,0,4,101,40,,
11061,01-119-A-0,0,2,101,20,,
11062,01-120-A-0,0,2,101,20,,
11063,01-121-A-0,0,8,101,80,,
11064,01-122-A-0,0,7,101,70,,
11065,01-123-A-0,0,8,101,80,,
11066,01-125-A-0,0,5,101,50,,
11067,01-126-A-0,0,4,101,40,,
11068,01-127-A-0,0,6,101,60,,
11069,01-128-A-0,0,7,101,70,,
11070,01-129-A-0,0,1,101,10,,
11071,01-129-B-0,0,7,101,70,,
11072,01-129-C-0,0,6,101,60,,
11073,01-130-A-0,0,4,101,40,,
11074,01-131-A-0,0,2,101,20,,
11075,01-132-A-0,0,5,101,50,,
11076,01-133-A-0,0,3,101,30,,
11077,01-134-A-0,0,3,101,30,,
11078,01-135-A-0,0,1,101,10,,
11079,01-136-A-0,0,2,101,20,,
11080,01-137-A-0,0,1,101,10,,
11081,01-138-A-0,0,5,101,50,,
11082,01-139-A-0,0,5,101,50,,
11083,01-140-A-0,0,5,101,50,,
11084,01-140-C-0,0,1,101,10,,
11085,01-141-A-0,0,3,101,30,,
11086,01-142-A-0,0,7,101,70,,
11087,01-144-A-0,0,2,101,20,,
11088,01-145-A-0,0,7,101,70,,
11089,01-146-A-0,0,3,101,30,,
11090,01-147-A-0,0,1,101,10,,
11091,01-148-A-0,0,3,101,30,,
11092,01-149-A-0,0,10,101,100,,
11093,01-150-A-0,0,10,101,100,,
11094,01-151-A-0,0,4,101,40,,
11095,01-152-A-0,0,15,101,150,,
11096,01-153-A-0,0,5,101,50,,
11097,01-154-A-0,0,3,101,30,,
11098,01-155-A-0,0,3,101,30,,
11099,01-156-A-0,0,3,101,30,,
11100,01-157-A-0,0,1,101,10,,
11101,01-158-A-0,0,1,101,10,,
11102,01-159-A-0,0,5,101,50,,
11103,01-160-A-0,0,6,101,60,,
11104,01-162-A-0,0,4,101,40,,
11105,02-002-B-0,0,10,102,100,,
11106,02-003-A-0,0,3,102,30,,
11107,02-005-A-0,0,2,102,20,,
11108,02-006-A-0,0,4,102,40,,
11109,02-007-A-0,0,3,102,30,,
11110,02-009-A-0,0,14,102,140,,
11111,02-012-A-0,0,4,102,40,,
11112,02-013-A-0,0,14,102,140,,
11113,02-014-A-0,0,8,102,80,,
11114,02-016-A-0,0,5,102,50,,
11115,02-016-B-0,0,5,102,50,,
11116,02-017-A-0,0,5,102,50,,
11117,02-018-A-0,0,5,102,50,,
11118,02-018-B-0,0,11,102,110,,
11119,02-018-C-0,0,12,102,120,,
11120,02-019-A-0,0,4,102,40,,
11121,02-020-A-0,0,9,102,90,,
11122,02-023-A-0,0,6,102,60,,
11123,02-024-A-0,0,6,102,60,,
11124,02-025-A-0,0,12,102,120,,
11125,02-026-C-0,0,7,102,70,,
11126,02-026-D-0,0,7,102,70,,
11127,02-028-A-0,0,6,102,60,,
11128,02-028-B-0,0,2,102,20,,
11129,02-028-C-0,0,5,102,50,,
11130,02-029-A-0,0,5,102,50,,
11131,02-031-A-0,0,1,102,10,,
11132,02-032-B-0,0,6,102,60,,
11133,02-034-A-0,0,9,102,90,,
11134,02-035-A-0,0,3,102,30,,
11135,02-036-B-0,0,5,102,50,,
11136,02-036-C-0,0,12,102,120,,
11137,02-036-D-0,0,5,102,50,,
11138,02-037-A-0,0,8,102,80,,
11139,02-038-A-0,0,6,102,60,,
11140,02-040-A-0,0,6,102,60,,
11141,02-040-B-0,0,8,102,80,,
11142,02-040-C-0,0,5,102,50,,
11143,02-040-D-0,0,10,102,100,,
11144,02-041-A-0,0,12,102,120,,
11145,02-042-A-0,0,7,102,70,,
11146,02-043-B-0,0,3,102,30,,
11147,02-044-A-0,0,10,102,100,,
11148,02-046-A-0,0,3,102,30,,
11149,02-046-C-0,0,1,102,10,,
11150,02-047-B-0,0,8,102,80,,
11151,02-048-A-0,0,12,102,120,,
11152,02-049-A-0,0,11,102,110,,
11153,02-050-B-0,0,6,102,60,,
11154,02-051-A-0,0,3,102,30,,
11155,02-052-A-0,0,6,102,60,,
11156,02-055-A-0,0,7,102,70,,
11157,02-056-A-0,0,1,102,10,,
11158,02-057-A-0,0,1,102,10,,
11159,02-058-A-0,0,6,102,60,,
11160,02-059-A-0,0,10,102,100,,
11161,02-061-A-0,0,8,102,80,,
11162,02-062-A-0,0,10,102,100,,
11163,02-062-B-0,0,2,102,20,,
11164,02-063-A-0,0,7,102,70,,
11165,02-064-A-0,0,6,102,60,,
11166,02-064-B-0,0,9,102,90,,
11167,02-064-C-0,0,7,102,70,,
11168,02-068-A-0,0,10,102,100,,
11169,02-069-B-0,0,3,102,30,,
11170,02-070-A-0,0,7,102,70,,
11171,02-071-A-0,0,4,102,40,,
11172,02-072-A-0,0,8,102,80,,
11173,02-073-A-0,0,7,102,70,,
11174,02-074-A-0,0,7,102,70,,
11175,02-075-B-0,0,6,102,60,,
11176,02-075-C-0,0,3,102,30,,
11177,02-076-A-0,0,6,102,60,,
11178,02-077-A-0,0,9,102,90,,
11179,02-079-A-0,0,5,102,50,,
11180,02-081-A-0,0,1,102,10,,
11181,02-082-A-0,0,1,102,10,,
11182,02-083-A-0,0,4,102,40,,
11183,02-083-B-0,0,4,102,40,,
11184,02-084-A-0,0,14,102,140,,
11185,02-085-A-0,0,2,102,20,,
11186,02-085-B-0,0,6,102,60,,
11187,02-085-C-0,0,3,102,30,,
11188,02-085-D-0,0,9,102,90,,
11189,02-085-E-0,0,7,102,70,,
11190,02-086-A-0,0,6,102,60,,
11191,02-086-B-0,0,6,102,60,,
11192,02-087-A-0,0,6,102,60,,
11193,02-088-A-0,0,6,102,60,,
11194,02-090-A-0,0,14,102,140,,
11195,02-091-A-0,0,4,102,40,,
11196,02-093-A-0,0,7,102,70,,
11197,02-094-A-0,0,7,102,70,,
11198,02-095-A-0,0,7,102,70,,
11199,02-096-A-0,0,12,102,120,,
11200,02-100-A-0,0,12,102,120,,
11201,02-101-A-0,0,3,102,30,,
11202,02-102-A-0,0,1,102,10,,
11203,02-102-B-0,0,3,102,30,,
11204,02-102-C-0,0,6,102,60,,
11205,02-102-D-0,0,5,102,50,,
11206,02-103-A-0,0,6,102,60,,
11207,02-104-A-0,0,4,102,40,,
11208,02-104-B-0,0,6,102,60,,
11209,02-106-A-0,0,14,102,140,,
11210,02-107-A-0,0,4,102,40,,
11211,02-108-A-0,0,7,102,70,,
11212,02-110-A-0,0,5,102,50,,
11213,02-113-A-0,0,11,102,110,,
11214,02-115-A-0,0,3,102,30,,
11215,02-117-A-0,0,10,102,100,,
11216,02-119-A-0,0,9,102,90,,
11217,02-120-A-0,0,9,102,90,,
11218,02-124-A-0,0,1,102,10,,
11219,02-126-A-0,0,3,102,30,,
11220,02-127-A-0,0,8,102,80,,
11221,02-129-C-0,0,8,102,80,,
11222,02-130-A-0,0,2,102,20,,
11223,02-130-B-0,0,13,102,130,,
11224,02-131-A-0,0,1,102,10,,
11225,02-132-B-0,0,6,102,60,,
11226,02-135-A-0,0,12,102,120,,
11227,02-136-A-0,0,8,102,80,,
11228,02-137-A-0,0,13,102,130,,
11229,02-140-A-0,0,1,102,10,,
11230,02-141-A-0,0,15,102,150,,
11231,02-143-A-0,0,9,102,90,,
11232,02-147-A-0,0,3,102,30,,
11233,02-148-A-0,0,7,102,70,,
11234,02-148-B-0,0,8,102,80,,
11235,02-149-A-0,0,1,102,10,,
11236,02-149-C-0,0,4,102,40,,
11237,02-149-D-0,0,6,102,60,,
11238,02-150-A-0,0,8,102,80,,
11239,02-153-A-0,0,11,102,110,,
11240,02-154-B-0,0,5,102,50,,
11241,02-155-A-0,0,6,102,60,,
11242,02-156-A-0,0,7,102,70,,
11243,02-157-A-0,0,6,102,60,,
11244,02-158-A-0,0,10,102,100,,
11245,02-158-B-0,0,2,102,20,,
11246,02-159-A-0,0,12,102,120,,
11247,02-161-A-0,0,12,102,120,,
11248,02-163-A-0,0,8,102,80,,
11249,02-167-A-0,0,6,102,60,,
11250,02-168-B-0,0,1,102,10,,
11251,02-169-A-0,0,12,102,120,,
11252,02-169-C-0,0,11,102,110,,
11253,02-170-A-0,0,3,102,30,,
11254,02-170-B-0,0,4,102,40,,
11255,02-170-C-0,0,12,102,120,,
11256,02-170-D-0,0,16,102,160,,
11257,02-170-E-0,0,7,102,70,,
11258,02-170-G-0,0,5,102,50,,
11259,02-170-H-0,0,5,102,50,,
11260,02-170-I-0,0,9,102,90,,
11261,02-170-J-0,0,6,102,60,,
11262,02-170-K-0,0,6,102,60,,
11263,02-170-L-0,0,6,102,60,,
11264,02-177-B-0,0,8,102,80,,
11265,02-180-A-0,0,24,102,240,,
11266,02-180-B-0,0,6,102,60,,
11267,02-180-C-0,0,2,102,20,,
11268,02-181-A-0,0,7,102,70,,
11269,02-181-B-0,0,1,102,10,,
11270,02-183-A-0,0,5,102,50,,
11271,02-184-A-0,0,7,102,70,,
11272,02-184-C-0,0,6,102,60,,
11273,02-184-D-0,0,12,102,120,,
11274,02-185-A-0,0,10,102,100,,
11275,02-188-A-0,0,26,102,260,,
11276,02-189-A-0,0,7,102,70,,
11277,02-190-A-0,0,20,102,200,,
11278,02-190-B-0,0,4,102,40,,
11279,02-191-A-0,0,31,102,310,,
11280,02-192-A-0,0,3,102,30,,
11281,02-193-A-0,0,12,102,120,,
11282,02-195-A-0,0,16,102,160,,
11283,02-195-B-0,0,2,102,20,,
11284,02-198-A-0,0,1,102,10,,
11285,02-199-B-0,0,10,102,100,,
11286,02-200-A-0,0,16,102,160,,
11287,02-205-A-0,0,9,102,90,,
11288,02-205-B-0,0,1,102,10,,
11289,02-206-A-0,0,4,102,40,,
11290,02-208-A-0,0,11,102,110,,
11291,02-223-A-0,0,4,102,40,,
11292,02-227-A-0,0,6,102,60,,
11293,02-233-A-0,0,7,102,70,,
11294,02-235-A-0,0,12,102,120,,
11295,02-237-A-0,0,6,102,60,,
11296,02-237-B-0,0,5,102,50,,
11297,02-237-C-0,0,5,102,50,,
11298,02-240-A-0,0,6,102,60,,
11299,02-240-B-0,0,2,102,20,,
11300,02-241-A-0,0,1,102,10,,
11301,02-242-A-0,0,7,102,70,,
11302,02-243-A-0,0,1,102,10,,
11303,02-244-A-0,0,6,102,60,,
11304,02-245-A-0,0,12,102,120,,
11305,02-247-A-0,0,5,102,50,,
11306,02-248-A-0,0,9,102,90,,
11307,02-249-A-0,0,9,102,90,,
11308,02-252-A-0,0,5,102,50,,
11309,02-254-A-0,0,8,102,80,,
11310,02-256-A-0,0,7,102,70,,
11311,02-258-A-0,0,9,102,90,,
11312,02-259-A-0,0,6,102,60,,
11313,02-260-A-0,0,12,102,120,,
11314,02-260-B-0,0,11,102,110,,
11315,02-262-A-0,0,9,102,90,,
11316,02-265-A-0,0,9,102,90,,
11317,02-267-A-0,0,10,102,100,,
11318,02-267-B-0,0,7,102,70,,
11319,02-268-A-0,0,5,102,50,,
11320,02-278-A-0,0,9,102,90,,
11321,02-280-A-0,0,4,102,40,,
11322,02-282-A-0,0,9,102,90,,
11323,02-286-A-0,0,9,102,90,,
