hh_id               itime                                     day      Interviewer ID
19796          10, 10, 10                   7(2), 87(18), 169(34)          14, 14, 16
19797          10, 10, 10                   3(1), 83(17), 162(33)          14, 14, 15
19798          10, 10, 10                78(16), 156(32), 238(48)          15, 15, 15
19799          10, 10, 10                231(47), 74(15), 153(31)          14, 15, 16
19800          10, 10, 10                67(14), 227(46), 149(30)          14, 14, 16
19801          10, 10, 10                63(13), 222(45), 141(29)          14, 14, 15
19802          10, 10, 10                58(12), 218(44), 138(28)          15, 15, 16
19803          10, 10, 10                54(11), 213(43), 133(27)          15, 15, 16
19804          10, 10, 10                206(42), 48(10), 128(26)          14, 15, 16
19805          10, 10, 10                 41(9), 122(25), 201(41)          14, 15, 15
19806          10, 10, 10                 36(8), 119(24), 199(40)          14, 16, 16
19807          10, 10, 10                 31(7), 114(23), 193(39)          14, 16, 16
19808          10, 10, 10                 28(6), 109(22), 189(38)          15, 16, 16
19809          10, 10, 10                 22(5), 102(21), 182(37)          14, 15, 15
19810          10, 10, 10                  17(4), 97(20), 177(36)          14, 14, 15
19811          10, 10, 10                  92(19), 14(3), 172(35)          14, 15, 15
19812          10, 10, 10                   7(2), 87(18), 169(34)          14, 14, 16
19813          10, 10, 10                   3(1), 83(17), 162(33)          14, 14, 15
19814          10, 10, 10                78(16), 238(48), 159(32)          15, 15, 16
19815          10, 10, 10                231(47), 74(15), 153(31)          14, 15, 16
19816          10, 10, 10                67(14), 227(46), 149(30)          14, 14, 16
19817          10, 10, 10                63(13), 222(45), 141(29)          14, 14, 15
19818          10, 10, 10                58(12), 218(44), 138(28)          15, 15, 16
19819          10, 10, 10                53(11), 213(43), 133(27)          15, 15, 16
19820          10, 10, 10                206(42), 48(10), 128(26)          14, 15, 16
19821          10, 10, 10                 41(9), 122(25), 204(41)          14, 15, 16
19822          10, 10, 10                 36(8), 119(24), 199(40)          14, 16, 16
19823          10, 10, 10                 31(7), 114(23), 193(39)          14, 16, 16
19824          10, 10, 10                 28(6), 109(22), 189(38)          15, 16, 16
19825          10, 10, 10                 22(5), 102(21), 182(37)          14, 15, 15
19826          10, 10, 10                  17(4), 97(20), 177(36)          14, 14, 15
19827          10, 10, 10                  92(19), 14(3), 172(35)          14, 15, 15
19828          10, 10, 10                   7(2), 87(18), 169(34)          14, 14, 16
19829          10, 10, 10                   3(1), 83(17), 162(33)          14, 14, 15
19830          10, 10, 10                78(16), 238(48), 159(32)          15, 15, 16
19831          10, 10, 10                231(47), 74(15), 153(31)          14, 15, 16
19832          10, 10, 10                67(14), 227(46), 148(30)          14, 14, 16
19833          10, 10, 10                63(13), 222(45), 141(29)          14, 14, 15
19834          10, 10, 10                58(12), 218(44), 138(28)          15, 15, 16
19835          10, 10, 10                53(11), 213(43), 133(27)          15, 15, 16
19836          10, 10, 10                206(42), 48(10), 128(26)          14, 15, 16
19837          10, 10, 10                 41(9), 122(25), 204(41)          14, 15, 16
19838          10, 10, 10                 36(8), 119(24), 199(40)          14, 16, 16
19839          10, 10, 10                 31(7), 114(23), 193(39)          14, 16, 16
19840          10, 10, 10                 28(6), 108(22), 188(38)          15, 16, 16
19841          10, 10, 10                 22(5), 102(21), 182(37)          14, 15, 15
19842          10, 10, 10                  17(4), 97(20), 177(36)          14, 14, 15
19843          10, 10, 10                  92(19), 13(3), 172(35)          14, 15, 15
19844          10, 10, 10                   7(2), 87(18), 168(34)          14, 14, 16
19845          10, 10, 10                   3(1), 83(17), 162(33)          14, 14, 15
19846          10, 10, 10                78(16), 238(48), 159(32)          15, 15, 16
19847          10, 10, 10                231(47), 74(15), 153(31)          14, 15, 16
19848          10, 10, 10                67(14), 227(46), 148(30)          14, 14, 16
19849          10, 10, 10                63(13), 222(45), 141(29)          14, 14, 15
19850          10, 10, 10                58(12), 218(44), 138(28)          15, 15, 16
19851          10, 10, 10                53(11), 213(43), 133(27)          15, 15, 16
19852          10, 10, 10                206(42), 48(10), 128(26)          14, 15, 16
19853          10, 10, 10                 41(9), 121(25), 204(41)          14, 15, 16
19854          10, 10, 10                 36(8), 119(24), 199(40)          14, 16, 16
19855          10, 10, 10                 31(7), 114(23), 193(39)          14, 16, 16
19856          10, 10, 10                 28(6), 108(22), 188(38)          15, 16, 16
19857          10, 10, 10                 22(5), 102(21), 182(37)          14, 15, 15
19858          10, 10, 10                  17(4), 97(20), 177(36)          14, 14, 15
19859          10, 10, 10                  92(19), 13(3), 172(35)          14, 15, 15
19860          10, 10, 10                   7(2), 87(18), 168(34)          14, 14, 16
19861          10, 10, 10                   3(1), 83(17), 162(33)          14, 14, 15
19862          10, 10, 10                78(16), 238(48), 159(32)          15, 15, 16
19863          10, 10, 10                231(47), 74(15), 153(31)          14, 15, 16
19864          10, 10, 10                67(14), 227(46), 148(30)          14, 14, 16
19865          10, 10, 10                63(13), 222(45), 141(29)          14, 14, 15
19866          10, 10, 10                58(12), 218(44), 138(28)          15, 15, 16
19867          10, 10, 10                53(11), 213(43), 133(27)          15, 15, 16
19868          10, 10, 10                48(10), 209(42), 128(26)          15, 15, 16
19869          10, 10, 10                 44(9), 121(25), 204(41)          15, 15, 16
19870          10, 10, 10                 39(8), 118(24), 198(40)          15, 16, 16
19871          10, 10, 10                 34(7), 113(23), 193(39)          15, 16, 16
19872          10, 10, 10                 28(6), 108(22), 188(38)          15, 16, 16
19873          10, 10, 10                 22(5), 102(21), 182(37)          14, 15, 15
19874          10, 10, 10                  17(4), 97(20), 177(36)          14, 14, 15
19875          10, 10, 10                  92(19), 13(3), 172(35)          14, 15, 15
19876          10, 10, 10                   7(2), 87(18), 168(34)          14, 14, 16
19877          10, 10, 10                   3(1), 83(17), 162(33)          14, 14, 15
19878          10, 10, 10                78(16), 238(48), 158(32)          15, 15, 16
19879          10, 10, 10                74(15), 234(47), 153(31)          15, 15, 16
19880          10, 10, 10                67(14), 227(46), 148(30)          14, 14, 16
19881          10, 10, 10                63(13), 222(45), 141(29)          14, 14, 15
19882          10, 10, 10                58(12), 218(44), 138(28)          15, 15, 16
19883          10, 10, 10                53(11), 213(43), 133(27)          15, 15, 16
19884          10, 10, 10                48(10), 209(42), 128(26)          15, 15, 16
19885          10, 10, 10                 44(9), 121(25), 204(41)          15, 15, 16
19886          10, 10, 10                 39(8), 118(24), 198(40)          15, 16, 16
19887          10, 10, 10                 34(7), 113(23), 193(39)          15, 16, 16
19888          10, 10, 10                 28(6), 108(22), 188(38)          15, 16, 16
19889          10, 10, 10                 22(5), 102(21), 182(37)          14, 15, 15
19890          10, 10, 10                  17(4), 97(20), 177(36)          14, 14, 15
19891          10, 10, 10                  92(19), 13(3), 172(35)          14, 15, 15
19892          10, 10, 10                   7(2), 87(18), 168(34)          14, 14, 16
19893          10, 10, 10                   3(1), 83(17), 162(33)          14, 14, 15
19894          10, 10, 10                78(16), 238(48), 158(32)          15, 15, 16
19895          10, 10, 10                74(15), 234(47), 153(31)          15, 15, 16
19896          10, 10, 10                67(14), 227(46), 148(30)          14, 14, 16
19897          10, 10, 10                62(13), 222(45), 144(29)          14, 14, 16
19898          10, 10, 10                58(12), 218(44), 138(28)          15, 15, 16
19899          10, 10, 10                53(11), 213(43), 133(27)          15, 15, 16
19900          10, 10, 10                48(10), 209(42), 128(26)          15, 15, 16
19901          10, 10, 10                 44(9), 121(25), 204(41)          15, 15, 16
19902          10, 10, 10                 39(8), 118(24), 198(40)          15, 16, 16
19903          10, 10, 10                 34(7), 113(23), 193(39)          15, 16, 16
19904          10, 10, 10                 28(6), 108(22), 188(38)          15, 16, 16
19905          10, 10, 10                 22(5), 101(21), 181(37)          14, 15, 15
19906          10, 10, 10                  17(4), 97(20), 177(36)          14, 14, 15
19907          10, 10, 10                  92(19), 13(3), 171(35)          14, 15, 15
19908          10, 10, 10                   7(2), 87(18), 168(34)          14, 14, 16
19909          10, 10, 10                   3(1), 83(17), 162(33)          14, 14, 15
19910          10, 10, 10                78(16), 238(48), 158(32)          15, 15, 16
19911          10, 10, 10                74(15), 234(47), 153(31)          15, 15, 16
19912          10, 10, 10                67(14), 227(46), 148(30)          14, 14, 16
19913          10, 10, 10                62(13), 222(45), 144(29)          14, 14, 16
19914          10, 10, 10                58(12), 218(44), 138(28)          15, 15, 16
19915          10, 10, 10                53(11), 213(43), 133(27)          15, 15, 16
