hh_id               itime                                     day      Interviewer ID
19826                  10                                  84(17)                   7
19827                  10                                    3(1)                   7
19828                  10                                    2(1)                   6
19829                  10                                 161(33)                   7
19830                  10                                 160(32)                   7
19831                  10                                  79(16)                   6
19832                  10                                 158(32)                   7
19833                  10                                  77(16)                   8
19834                  10                                  76(16)                   7
19835                  10                                  75(15)                   7
19836                  10                                  74(15)                   7
19837                  10                                  73(15)                   7
19838                  10                                  72(15)                   7
19839                  10                                  71(15)                   7
19840                  10                                 150(30)                   7
19841                  10                                 229(46)                   6
19842                  10                                  68(14)                   7
19843                  10                                  67(14)                   7
19844                  10                                  66(14)                   7
19845                  10                                  65(13)                   7
19846                  10                                  64(13)                   7
19847                  10                                 223(45)                   6
19848                  10                                 142(29)                   7
19849                  10                                  61(13)                   7
19850                  10                                  60(12)                   7
19851                  10                                 219(44)                   6
19852                  10                                  58(12)                   7
19853                  10                                  57(12)                   6
19854                  10                                 216(44)                   7
19855                  10                                  55(11)                   7
19856                  10                                  54(11)                   7
19857                  10                                  53(11)                   7
19858                  10                                 212(43)                   6
19859                  10                                  51(11)                   7
19860                  10                                  50(10)                   7
19861                  10                                 209(42)                   6
19862                  10                                  48(10)                   7
19863                  10                                  47(10)                   7
19864                  10                                  46(10)                   7
19865                  10                                   45(9)                   7
19866                  10                                 204(41)                   6
19867                  10                                 123(25)                   6
19868                  10                                   42(9)                   6
19869                  10                                 121(25)                   8
19870                  10                                   40(8)                   7
19871                  10                                   39(8)                   7
19872                  10                                   38(8)                   7
19873                  10                                 117(24)                   8
19874                  10                                   36(8)                   7
19875                  10                                   35(7)                   7
19876                  10                                   34(7)                   7
19877                  10                                   33(7)                   8
19878                  10                                 192(39)                   7
19879                  10                                   31(7)                   7
19880                  10                                   30(6)                   6
19881                  10                                   29(6)                   7
19882                  10                                   28(6)                   7
19883                  10                                   27(6)                   7
19884                  10                                   26(6)                   7
19885                  10                                   25(5)                   6
19886                  10                                   24(5)                   7
19887                  10                                 103(21)                   7
19888                  10                                 102(21)                   7
19889                  10                                   21(5)                   7
19890                  10                                   20(4)                   7
19891                  10                                   19(4)                   7
19892                  10                                   18(4)                   7
19893                  10                                  97(20)                   6
19894                  10                                  96(20)                   7
19895                  10                                   15(3)                   7
19896                  10                                   14(3)                   6
19897                  10                                   13(3)                   7
19898                  10                                  92(19)                   7
19899                  10                                  91(19)                   8
19900                  10                                  90(18)                   6
19901                  10                                  89(18)                   6
19902                  10                                    8(2)                   7
19903                  10                                    7(2)                   7
19904                  10                                  86(18)                   7
19905                  10                                    5(1)                   7
19906                  10                                  84(17)                   7
19907                  10                                    3(1)                   7
19908                  10                                    2(1)                   6
19909                  10                                 161(33)                   7
19910                  10                                 160(32)                   7
19911                  10                                  79(16)                   6
19912                  10                                 158(32)                   7
19913                  10                                  77(16)                   8
19914                  10                                  76(16)                   7
19915                  10                                  75(15)                   7
19916                  10                                  74(15)                   7
19917                  10                                  73(15)                   7
19918                  10                                  72(15)                   7
19919                  10                                  71(15)                   7
19920                  10                                 150(30)                   7
19921                  10                                 229(46)                   6
19922                  10                                  68(14)                   7
19923                  10                                  67(14)                   7
19924                  10                                  66(14)                   7
19925                  10                                  65(13)                   7
19926                  10                                  64(13)                   6
19927                  10                                 223(45)                   6
19928                  10                                 142(29)                   7
19929                  10                                  61(13)                   7
19930                  10                                  60(12)                   7
19931                  10                                 219(44)                   6
19932                  10                                  58(12)                   7
19933                  10                                  57(12)                   6
19934                  10                                 216(44)                   7
19935                  10                                  55(11)                   7
19936                  10                                  54(11)                   7
19937                  10                                  53(11)                   7
19938                  10                                 212(43)                   6
19939                  10                                  51(11)                   7
19940                  10                                  50(10)                   7
19941                  10                                 209(42)                   6
19942                  10                                  48(10)                   7
19943                  10                                  47(10)                   7
19944                  10                                  46(10)                   7
19945                  10                                   45(9)                   7
19946                  10                                 204(41)                   6
19947                  10                                 123(25)                   6
19948                  10                                   42(9)                   6
19949                  10                                 121(25)                   8
19950                  10                                   40(8)                   7
19951                  10                                   39(8)                   7
19952                  10                                   38(8)                   7
19953                  10                                 117(24)                   8
19954                  10                                   36(8)                   7
19955                  10                                   35(7)                   7
19956                  10                                   34(7)                   7
19957                  10                                   33(7)                   8
19958                  10                                 192(39)                   7
19959                  10                                   31(7)                   7
19960                  10                                   30(6)                   6
19961                  10                                   29(6)                   7
19962                  10                                   28(6)                   7
19963                  10                                   27(6)                   7
19964                  10                                   26(6)                   7
19965                  10                                   25(5)                   6
19966                  10                                   24(5)                   7
19967                  10                                 103(21)                   7
19968                  10                                 102(21)                   7
19969                  10                                   21(5)                   7
19970                  10                                   20(4)                   6
19971                  10                                   19(4)                   7
19972                  10                                   18(4)                   7
19973                  10                                  97(20)                   6
19974                  10                                  96(20)                   7
19975                  10                                   15(3)                   7
19976                  10                                   14(3)                   6
19977                  10                                   13(3)                   7
19978                  10                                  92(19)                   7
19979                  10                                   11(3)                   8
19980                  10                                  90(18)                   6
19981                  10                                  89(18)                   6
19982                  10                                    8(2)                   7
19983                  10                                    7(2)                   7
19984                  10                                  86(18)                   7
19985                  10                                    5(1)                   6
19986                  10                                  84(17)                   7
19987                  10                                    3(1)                   7
19988                  10                                    2(1)                   6
19989                  10                                 161(33)                   7
19990                  10                                 160(32)                   7
19991                  10                                  79(16)                   6
19992                  10                                 158(32)                   7
19993                  10                                  77(16)                   8
19994                  10                                  76(16)                   7
19995                  10                                  75(15)                   7
19996                  10                                  74(15)                   7
19997                  10                                  73(15)                   7
19998                  10                                  72(15)                   7
19999                  10                                  71(15)                   7
20000                  10                                 150(30)                   7
20001                  10                                 229(46)                   6
20510                  10                                 120(24)                   1
20670                  10                                 120(24)                   1
20830                  10                                 120(24)                   1
20895                  10                                 135(27)                   1
20905                  10                                 205(41)                   1
20910                  10                                 120(24)                   1
20985                  10                                 205(41)                   1
20989                  10                                 121(25)                   6
20990                  10                                 200(40)                   2
20991                  10                                   39(8)                   7
20992                  10                                 118(24)                   6
20993                  10                                   37(8)                   8
20994                  10                                   36(8)                   7
20995                  10                                 115(23)                   5
20996                  10                                 194(39)                   6
20997                  10                                 193(39)                   7
20998                  10                                 192(39)                   7
20999                  10                                   31(7)                   7
21000                  10                                   30(6)                   6
21001                  10                                   29(6)                   7
21002                  10                                 108(22)                   6
21003                  10                                   27(6)                   7
21004                  10                                   26(6)                   7
21005                  10                                   25(5)                   6
21006                  10                                   24(5)                   5
21007                  10                                   23(5)                   7
21008                  10                                 102(21)                   7
21009                  10                                   21(5)                   7
21010                  10                                   20(4)                   6
21011                  10                                   19(4)                   5
21012                  10                                  98(20)                   5
21013                  10                                  97(20)                   6
21014                  10                                   16(4)                   7
21015                  10                                  95(19)                   6
21016                  10                                   14(3)                   6
21017                  10                                   13(3)                   6
21018                  10                                  92(19)                   7
21019                  10                                   11(3)                   8
21020                  10                                  90(18)                   6
21021                  10                                  89(18)                   6
21022                  10                                  88(18)                   6
21023                  10                                    7(2)                   7
21024                  10                                  86(18)                   6
21025                  10                                    5(1)                   6
21026                  10                                  84(17)                   7
21027                  10                                    3(1)                   5
21028                  10                                    2(1)                   6
21029                  10                                  81(17)                   4
21030                  10                                  80(16)                   5
21031                  10                                  79(16)                   6
21032                  10                                 158(32)                   5
21033                  10                                  77(16)                   7
21034                  10                                  76(16)                   5
21035                  10                                 155(31)                   5
21036                  10                                  74(15)                   5
21037                  10                                  73(15)                   6
21038                  10                                  72(15)                   5
21039                  10                                 231(47)                   6
21040                  10                                  70(14)                   7
21041                  10                                 149(30)                   5
21042                  10                                 228(46)                   6
21043                  10                                 147(30)                   5
21044                  10                                  66(14)                   7
21045                  10                                  65(13)                   5
21046                  10                                  64(13)                   4
21047                  10                                 223(45)                   6
21048                  10                                 142(29)                   6
21049                  10                                  61(13)                   5
21050                  10                                  60(12)                   6
21051                  10                                 219(44)                   6
21052                  10                                  58(12)                   7
21053                  10                                 137(28)                   2
21054                  10                                 216(44)                   7
21055                  10                                 135(27)                   1
21056                  10                                 214(43)                   2
21057                  10                                  53(11)                   6
21058                  10                                 132(27)                   6
21059                  10                                  51(11)                   5
21060                  10                                  50(10)                   5
21061                  10                                 209(42)                   6
21062                  10                                 208(42)                   6
21063                  10                                  47(10)                   7
21064                  10                                  46(10)                   7
21065                  10                                 205(41)                   1
21066                  10                                   44(9)                   5
21067                  10                                 203(41)                   5
21068                  10                                   42(9)                   6
21069                  10                                 121(25)                   6
21070                  10                                 200(40)                   2
21071                  10                                   39(8)                   7
21072                  10                                 118(24)                   6
21073                  10                                   37(8)                   8
21074                  10                                   36(8)                   5
21075                  10                                 115(23)                   5
21076                  10                                   34(7)                   1
21077                  10                                 193(39)                   7
21078                  10                                 192(39)                   7
21079                  10                                   31(7)                   7
21080                  10                                   30(6)                   6
21081                  10                                   29(6)                   3
21082                  10                                 108(22)                   6
21083                  10                                   27(6)                   7
21084                  10                                   26(6)                   7
21085                  10                                   25(5)                   6
21086                  10                                   24(5)                   5
21087                  10                                   23(5)                   7
21088                  10                                 102(21)                   7
21089                  10                                   21(5)                   7
21090                  10                                   20(4)                   4
21091                  10                                   19(4)                   5
21092                  10                                  98(20)                   5
21093                  10                                  97(20)                   6
21094                  10                                   16(4)                   7
21095                  10                                   15(3)                   5
21096                  10                                   14(3)                   6
21097                  10                                   13(3)                   6
21098                  10                                  92(19)                   7
21099                  10                                 171(35)                   7
21100                  10                                  90(18)                   6
21101                  10                                  89(18)                   6
21102                  10                                  88(18)                   6
21103                  10                                    7(2)                   7
21104                  10                                  86(18)                   6
21105                  10                                 165(33)                   1
21106                  10                                  84(17)                   7
21107                  10                                    3(1)                   5
21108                  10                                    2(1)                   6
21109                  10                                  81(17)                   4
21110                  10                                  80(16)                   5
21111                  10                                 239(48)                   2
21112                  10                                  78(16)                   5
21113                  10                                  77(16)                   7
21114                  10                                  76(16)                   5
21115                  10                                 155(31)                   5
21116                  10                                  74(15)                   5
21117                  10                                  73(15)                   6
21118                  10                                  72(15)                   5
21119                  10                                 231(47)                   6
21120                  10                                  70(14)                   7
21121                  10                                 149(30)                   5
21122                  10                                 228(46)                   6
21123                  10                                 147(30)                   5
21124                  10                                  66(14)                   7
21125                  10                                  65(13)                   5
21126                  10                                  64(13)                   4
21127                  10                                 223(45)                   6
21128                  10                                 142(29)                   1
21129                  10                                  61(13)                   5
21130                  10                                  60(12)                   6
21131                  10                                 219(44)                   6
21132                  10                                  58(12)                   7
21133                  10                                 137(28)                   2
21134                  10                                 216(44)                   7
21135                  10                                 135(27)                   5
21136                  10                                 214(43)                   2
21137                  10                                  53(11)                   6
21138                  10                                 132(27)                   1
21139                  10                                  51(11)                   5
21140                  10                                  50(10)                   5
21141                  10                                 209(42)                   6
21142                  10                                 208(42)                   1
21143                  10                                  47(10)                   7
21144                  10                                  46(10)                   7
21145                  10                                 205(41)                   1
21146                  10                                   44(9)                   5
21147                  10                                 203(41)                   5
21148                  10                                   42(9)                   2
21149                  10                                 121(25)                   6
21150                  10                                 120(24)                   5
21151                  10                                   39(8)                   7
21152                  10                                 118(24)                   6
21153                  10                                   37(8)                   8
21154                  10                                   36(8)                   5
21155                  10                                 115(23)                   5
21156                  10                                   34(7)                   1
21157                  10                                 193(39)                   4
21158                  10                                 192(39)                   7
21159                  10                                   31(7)                   7
21160                  10                                   30(6)                   6
21161                  10                                   29(6)                   3
21162                  10                                 108(22)                   6
21163                  10                                   27(6)                   7
21164                  10                                   26(6)                   7
21165                  10                                   25(5)                   6
21166                  10                                   24(5)                   5
21167                  10                                   23(5)                   7
21168                  10                                   22(5)                   7
21169                  10                                   21(5)                   7
21170                  10                                   20(4)                   4
21171                  10                                   19(4)                   5
21172                  10                                  98(20)                   5
21173                  10                                  97(20)                   6
21174                  10                                   16(4)                   7
21175                  10                                   15(3)                   5
21176                  10                                 174(35)                   5
21177                  10                                   13(3)                   6
21178                  10                                  92(19)                   7
21179                  10                                 171(35)                   7
21180                  10                                  90(18)                   6
21181                  10                                  89(18)                   6
21182                  10                                  88(18)                   6
21183                  10                                    7(2)                   7
21184                  10                                  86(18)                   6
21185                  10                                 165(33)                   1
21186                  10                                  84(17)                   5
21187                  10                                    3(1)                   5
21188                  10                                    2(1)                   6
21189                  10                                  81(17)                   4
21190                  10                                  80(16)                   5
21191                  10                                 239(48)                   2
21192                  10                                 238(48)                   1
21193                  10                                  77(16)                   7
21194                  10                                  76(16)                   5
21195                  10                                 155(31)                   5
21196                  10                                  74(15)                   5
21197                  10                                  73(15)                   6
21198                  10                                  72(15)                   5
21199                  10                                 231(47)                   6
21200                  10                                  70(14)                   7
21201                  10                                 149(30)                   5
21202                  10                                 228(46)                   6
21203                  10                                 147(30)                   5
21204                  10                                 146(30)                   5
21205                  10                                  65(13)                   5
21206                  10                                  64(13)                   4
21207                  10                                 223(45)                   6
21208                  10                                 142(29)                   1
21209                  10                                  61(13)                   5
21210                  10                                 140(28)                   5
21211                  10                                 219(44)                   6
21212                  10                                  58(12)                   7
21213                  10                                 137(28)                   2
21214                  10                                 216(44)                   5
21215                  10                                 135(27)                   5
21216                  10                                 214(43)                   2
21217                  10                                  53(11)                   6
21218                  10                                 132(27)                   1
21219                  10                                  51(11)                   5
21220                  10                                  50(10)                   4
21221                  10                                 209(42)                   6
21222                  10                                 208(42)                   1
21223                  10                                  47(10)                   7
21224                  10                                  46(10)                   7
21225                  10                                 205(41)                   1
21226                  10                                 204(41)                   4
21227                  10                                 203(41)                   5
21228                  10                                   42(9)                   2
21229                  10                                 121(25)                   6
21230                  10                                   40(8)                   2
21231                  10                                   39(8)                   7
21232                  10                                 118(24)                   6
21233                  10                                   37(8)                   8
21234                  10                                   36(8)                   5
21235                  10                                 115(23)                   5
21236                  10                                   34(7)                   1
21237                  10                                 193(39)                   4
21238                  10                                 192(39)                   7
21239                  10                                   31(7)                   7
21240                  10                                   30(6)                   6
21241                  10                                   29(6)                   3
21242                  10                                   28(6)                   3
21243                  10                                   27(6)                   7
21244                  10                                   26(6)                   7
21245                  10                                   25(5)                   6
21246                  10                                   24(5)                   5
21247                  10                                   23(5)                   7
21248                  10                                   22(5)                   7
21249                  10                                   21(5)                   7
21250                  10                                   20(4)                   4
21251                  10                                   19(4)                   5
21252                  10                                  98(20)                   5
21253                  10                                  97(20)                   6
21254                  10                                   16(4)                   7
21255                  10                                   15(3)                   5
21256                  10                                 174(35)                   5
21257                  10                                   13(3)                   6
21258                  10                                  92(19)                   7
21259                  10                                   11(3)                   7
21260                  10                                  90(18)                   6
21261                  10                                  89(18)                   1
21262                  10                                  88(18)                   6
21263                  10                                 167(34)                   5
21264                  10                                  86(18)                   6
21265                  10                                 165(33)                   1
21266                  10                                  84(17)                   5
21267                  10                                    3(1)                   3
21268                  10                                    2(1)                   6
21269                  10                                 161(33)                   1
21270                  10                                  80(16)                   6
21271                  10                                  79(16)                   1
21272                  10                                 238(48)                   1
21273                  10                                 157(32)                   1
21274                  10                                  76(16)                   4
21275                  10                                 155(31)                   5
21276                  10                                  74(15)                   5
21277                  10                                  73(15)                   6
21278                  10                                  72(15)                   5
21279                  10                                 231(47)                   6
21280                  10                                  70(14)                   7
21281                  10                                  69(14)                   4
21282                  10                                  68(14)                   5
21283                  10                                 147(30)                   5
21284                  10                                  66(14)                   3
21285                  10                                  65(13)                   5
21286                  10                                  64(13)                   1
21287                  10                                 223(45)                   6
21288                  10                                 142(29)                   1
21289                  10                                  61(13)                   4
21290                  10                                  60(12)                   2
21291                  10                                 219(44)                   6
21292                  10                                  58(12)                   7
21293                  10                                 137(28)                   2
21294                  10                                 216(44)                   5
21295                  10                                 135(27)                   5
21296                  10                                 214(43)                   2
21297                  10                                  53(11)                   6
21298                  10                                 132(27)                   1
21299                  10                                  51(11)                   5
21300                  10                                  50(10)                   4
21301                  10                                 209(42)                   6
21302                  10                                 208(42)                   1
21303                  10                                  47(10)                   7
21304                  10                                  46(10)                   5
21305                  10                                 205(41)                   1
21306                  10                                   44(9)                   1
21307                  10                                 203(41)                   5
21308                  10                                   42(9)                   2
21309                  10                                 121(25)                   6
21310                  10                                   40(8)                   2
21311                  10                                   39(8)                   7
21312                  10                                 198(40)                   1
21313                  10                                   37(8)                   8
21314                  10                                   36(8)                   5
21315                  10                                 115(23)                   5
21316                  10                                   34(7)                   1
21317                  10                                 193(39)                   4
21318                  10                                 112(23)                   6
21319                  10                                   31(7)                   7
21320                  10                                 190(38)                   1
21321                  10                                   29(6)                   3
21322                  10                                   28(6)                   3
21323                  10                                   27(6)                   7
21324                  10                                   26(6)                   7
21325                  10                                   25(5)                   6
21326                  10                                   24(5)                   5
21327                  10                                 183(37)                   5
21328                  10                                 102(21)                   5
21329                  10                                   21(5)                   7
