hh_id,hh_name,hh_inCDA,hh_size,hh_village-id,,,,,,,,,
17290,40-371-A-0,0,3,140,10,10,10,30,,,,,
17291,40-372-A-0,0,5,140,10,10,10,30,,,,,
17292,40-373-A-0,0,1,140,10,10,10,30,,,,,
17293,40-374-A-0,0,6,140,10,10,10,30,,,,,
17294,40-375-A-0,0,3,140,10,10,10,30,,,,,
17295,40-376-A-0,0,3,140,10,10,10,30,,,,,
17296,40-377-A-0,0,4,140,10,10,10,30,,,,,
17297,40-378-A-0,0,4,140,10,10,10,30,,,,,
17298,40-379-A-0,0,4,140,10,10,10,30,,,,,
17299,40-381-A-0,0,5,140,10,10,10,30,,,,,
17300,40-382-A-0,0,4,140,10,10,10,30,,,,,
17301,40-385-A-0,0,5,140,10,10,10,30,,,,,
17302,40-386-A-0,0,6,140,10,10,10,30,,,,,
17303,40-387-A-0,0,6,140,10,10,10,30,,,,,
17304,40-388-A-0,0,4,140,10,10,10,30,,,,,
17305,40-389-A-0,0,6,140,10,10,10,30,,,,,
17306,40-390-A-0,0,5,140,10,10,10,30,,,,,
17307,40-391-A-0,0,7,140,10,10,10,30,,,,,
17308,40-393-A-0,0,5,140,10,10,10,30,,,,,
17309,40-394-A-0,0,2,140,10,10,10,30,,,,,
17310,40-396-A-0,0,5,140,10,10,10,30,,,,,
17311,40-397-A-0,0,5,140,10,10,10,30,,,,,
17312,40-398-A-0,0,1,140,10,10,10,30,,,,,
17313,40-400-A-0,0,5,140,10,10,10,30,,,,,
17314,40-401-A-0,0,6,140,10,10,10,30,,,,,
17315,40-402-A-0,0,4,140,10,10,10,30,,,,,
17316,40-403-A-0,0,6,140,10,10,10,30,,,,,
17317,40-405-A-0,0,5,140,10,10,10,30,,,,,
17318,40-406-A-0,0,7,140,10,10,10,30,,,,,
17319,40-408-A-0,0,6,140,10,10,10,30,,,,,
17320,40-411-A-0,0,2,140,10,10,10,30,,,,,
17321,40-412-A-0,0,8,140,10,10,10,30,,,,,
17322,40-413-A-0,0,1,140,10,10,10,30,,,,,
17323,40-414-A-0,0,1,140,10,10,10,30,,,,,
17324,40-415-A-0,0,3,140,10,10,10,30,,,,,
17325,40-416-A-0,0,4,140,10,10,10,30,,,,,
17326,40-417-A-0,0,5,140,10,10,10,30,,,,,
17327,40-418-A-0,0,6,140,10,10,10,30,,,,,
17328,40-419-A-0,0,11,140,10,10,10,30,,,,,
17329,40-420-A-0,0,3,140,10,10,10,30,,,,,
17330,40-421-A-0,0,6,140,10,10,10,30,,,,,
17331,40-422-A-0,0,6,140,10,10,10,30,,,,,
17332,40-423-A-0,0,5,140,10,10,10,30,,,,,
17333,40-424-A-0,0,4,140,10,10,10,30,,,,,
17334,40-426-B-0,0,3,140,10,10,10,30,,,,,
17335,40-428-A-0,0,5,140,10,10,10,30,,,,,
17336,40-429-B-0,0,4,140,10,10,10,30,,,,,
17337,40-430-A-0,0,4,140,10,10,10,30,,,,,
17338,40-431-A-0,0,3,140,10,10,10,30,,,,,
17339,40-432-A-0,0,9,140,10,10,10,30,,,,,
17340,40-433-A-0,0,4,140,10,10,10,30,,,,,
17341,40-435-A-0,0,4,140,10,10,10,30,,,,,
17342,40-436-A-0,0,3,140,10,10,10,30,,,,,
17343,40-437-A-0,0,5,140,10,10,10,30,,,,,
17344,40-438-A-0,0,5,140,10,10,10,30,,,,,
17345,40-440-A-0,0,7,140,10,10,10,30,,,,,
17346,40-442-A-0,0,2,140,10,10,10,30,,,,,
17347,40-443-A-0,0,10,140,10,10,10,30,,,,,
17348,40-444-A-0,0,4,140,10,10,10,30,,,,,
17349,40-445-A-0,0,4,140,10,10,10,30,,,,,
17350,40-446-A-0,0,7,140,10,10,10,30,,,,,
17351,40-447-B-0,0,1,140,10,10,10,30,,,,,
17352,40-448-B-0,0,1,140,10,10,10,30,,,,,
17353,40-449-A-0,0,3,140,10,10,10,30,,,,,
17354,40-450-A-0,0,5,140,10,10,10,30,,,,,
17355,40-451-A-0,0,11,140,10,10,10,30,,,,,
17356,40-452-A-0,0,2,140,10,10,10,30,,,,,
17357,40-453-A-0,0,3,140,10,10,10,30,,,,,
17358,40-454-A-0,0,1,140,10,10,10,30,,,,,
17359,40-455-A-0,0,4,140,10,10,10,30,,,,,
17360,40-456-A-0,0,11,140,10,10,10,30,,,,,
17361,40-457-A-0,0,7,140,10,10,10,30,,,,,
17362,40-458-A-0,0,5,140,10,10,10,30,,,,,
17363,40-459-A-0,0,3,140,10,10,10,30,,,,,
17364,40-460-A-0,0,3,140,10,10,10,30,,,,,
17365,40-461-A-0,0,15,140,10,10,10,30,,,,,
17366,40-462-A-0,0,6,140,10,10,10,30,,,,,
17367,40-463-A-0,0,3,140,10,10,10,30,,,,,
17368,40-464-A-0,0,6,140,10,10,10,30,,,,,
17369,40-464-B-0,0,2,140,10,10,10,30,,,,,
17370,40-465-A-0,0,6,140,10,10,10,30,,,,,
17371,41-001-A-0,0,4,141,10,10,10,30,,,,,
17372,41-003-A-0,0,11,141,10,10,10,30,,,,,
17373,41-003-C-0,0,3,141,10,10,10,30,,,,,
17374,41-005-A-0,0,8,141,10,10,10,30,,,,,
17375,41-007-A-0,0,10,141,10,10,10,30,,,,,
17376,41-010-A-0,0,6,141,10,10,10,30,,,,,
17377,41-011-A-0,0,14,141,10,10,10,30,,,,,
17378,41-013-A-0,0,5,141,10,10,10,30,,,,,
17379,41-015-A-0,0,11,141,10,10,10,30,,,,,
17380,41-015-B-0,0,8,141,10,10,10,30,,,,,
17381,41-016-A-0,0,10,141,10,10,10,30,,,,,
17382,41-016-B-0,0,9,141,10,10,10,30,,,,,
17383,41-027-A-0,0,22,141,10,10,10,30,,,,,
17384,41-029-A-0,0,1,141,10,10,10,30,,,,,
17385,41-029-B-0,0,9,141,10,10,10,30,,,,,
17386,41-029-C-0,0,6,141,10,10,10,30,,,,,
17387,41-029-D-0,0,5,141,10,10,10,30,,,,,
17388,41-029-E-0,0,5,141,10,10,10,30,,,,,
17389,41-030-A-0,0,7,141,10,10,10,30,,,,,
17390,41-030-B-0,0,7,141,10,10,10,30,,,,,
17391,41-030-C-0,0,7,141,10,10,10,30,,,,,
17392,41-030-D-0,0,9,141,10,10,10,30,,,,,
17393,41-032-A-0,0,2,141,10,10,10,30,,,,,
17394,41-033-A-0,0,1,141,10,10,10,30,,,,,
17395,41-035-A-0,0,5,141,10,10,10,30,,,,,
17396,41-036-A-0,0,3,141,10,10,10,30,,,,,
17397,41-040-A-0,0,7,141,10,10,10,30,,,,,
17398,41-041-A-0,0,6,141,10,10,10,30,,,,,
17399,41-042-A-0,0,9,141,10,10,10,30,,,,,
17400,41-044-A-0,0,6,141,10,10,10,30,,,,,
17401,41-044-B-0,0,6,141,10,10,10,30,,,,,
17402,41-045-A-0,0,1,141,10,10,10,30,,,,,
17403,41-049-A-0,0,9,141,10,10,10,30,,,,,
17404,41-050-A-0,0,2,141,10,10,10,30,,,,,
17405,41-051-A-0,0,6,141,10,10,10,30,,,,,
17406,41-052-A-0,0,7,141,10,10,10,30,,,,,
17407,41-053-A-0,0,11,141,10,10,10,30,,,,,
17408,41-053-B-0,0,9,141,10,10,10,30,,,,,
17409,41-054-A-0,0,9,141,10,10,10,30,,,,,
17410,41-055-A-0,0,10,141,10,10,10,30,,,,,
17411,41-056-A-0,0,4,141,10,10,10,30,,,,,
17412,41-058-A-0,0,12,141,10,10,10,30,,,,,
17413,41-058-C-0,0,6,141,10,10,10,30,,,,,
17414,41-059-A-0,0,3,141,10,10,10,30,,,,,
17415,41-059-B-0,0,13,141,10,10,10,30,,,,,
17416,41-060-A-0,0,14,141,10,10,10,30,,,,,
17417,41-061-A-0,0,5,141,10,10,10,30,,,,,
17418,41-062-A-0,0,8,141,10,10,10,30,,,,,
17419,41-063-A-0,0,10,141,10,10,10,30,,,,,
17420,41-068-A-0,0,4,141,10,10,10,30,,,,,
17421,41-068-B-0,0,6,141,10,10,10,30,,,,,
17422,41-068-C-0,0,5,141,10,10,10,30,,,,,
17423,41-068-D-0,0,5,141,10,10,10,30,,,,,
17424,41-069-A-0,0,6,141,10,10,10,30,,,,,
17425,41-070-A-0,0,9,141,10,10,10,30,,,,,
17426,41-073-A-0,0,9,141,10,10,10,30,,,,,
17427,41-075-A-0,0,7,141,10,10,10,30,,,,,
17428,41-076-A-0,0,7,141,10,10,10,30,,,,,
17429,41-077-A-0,0,12,141,10,10,10,30,,,,,
17430,41-077-B-0,0,4,141,10,10,10,30,,,,,
17431,41-077-C-0,0,4,141,10,10,10,30,,,,,
17432,41-080-A-0,0,4,141,10,10,10,30,,,,,
17433,41-081-A-0,0,5,141,10,10,10,30,,,,,
17434,41-082-A-0,0,5,141,10,10,10,30,,,,,
17435,41-084-A-0,0,6,141,10,10,10,30,,,,,
17436,41-085-A-0,0,6,141,10,10,10,30,,,,,
17437,41-090-A-0,0,2,141,10,10,10,30,,,,,
17438,41-095-A-0,0,2,141,10,10,10,30,,,,,
17439,41-096-A-0,0,1,141,10,10,10,30,,,,,
17440,41-097-A-0,0,2,141,10,10,10,30,,,,,
17441,41-098-A-0,0,2,141,10,10,10,30,,,,,
17442,41-099-A-0,0,2,141,10,10,10,30,,,,,
17443,41-101-A-0,0,7,141,10,10,10,30,,,,,
17444,41-102-A-0,0,7,141,10,10,10,30,,,,,
17445,41-104-A-0,0,2,141,10,10,10,30,,,,,
17446,41-104-B-0,0,5,141,10,10,10,30,,,,,
17447,41-106-A-0,0,17,141,10,10,10,30,,,,,
17448,41-111-A-0,0,16,141,10,10,10,30,,,,,
17449,41-113-A-0,0,6,141,10,10,10,30,,,,,
17450,41-114-A-0,0,3,141,10,10,10,30,,,,,
17451,41-116-A-0,0,4,141,10,10,10,30,,,,,
17452,41-118-A-0,0,12,141,10,10,10,30,,,,,
17453,41-120-A-0,0,2,141,10,10,10,30,,,,,
17454,41-121-A-0,0,9,141,10,10,10,30,,,,,
17455,41-124-A-0,0,7,141,10,10,10,30,,,,,
17456,41-126-A-0,0,1,141,10,10,10,30,,,,,
17457,41-127-A-0,0,8,141,10,10,10,30,,,,,
17458,41-128-A-0,0,7,141,10,10,10,30,,,,,
17459,41-130-A-0,0,11,141,10,10,10,30,,,,,
17460,41-132-A-0,0,5,141,10,10,10,30,,,,,
17461,41-135-A-0,0,5,141,10,10,10,30,,,,,
17462,41-136-A-0,0,2,141,10,10,10,30,,,,,
17463,41-137-A-0,0,10,141,10,10,10,30,,,,,
17464,41-139-A-0,0,10,141,10,10,10,30,,,,,
17465,41-141-A-0,0,3,141,10,10,10,30,,,,,
17466,41-143-A-0,0,6,141,10,10,10,30,,,,,
17467,41-144-A-0,0,8,141,10,10,10,30,,,,,
17468,41-144-B-0,0,6,141,10,10,10,30,,,,,
17469,41-144-C-0,0,5,141,10,10,10,30,,,,,
17470,41-145-A-0,0,3,141,10,10,10,30,,,,,
17471,41-147-A-0,0,4,141,10,10,10,30,,,,,
17472,41-148-A-0,0,5,141,10,10,10,30,,,,,
17473,41-150-A-0,0,6,141,10,10,10,30,,,,,
17474,41-154-A-0,0,11,141,10,10,10,30,,,,,
17475,41-156-A-0,0,3,141,10,10,10,30,,,,,
17476,41-158-A-0,0,20,141,10,10,10,30,,,,,
17477,41-159-A-0,0,7,141,10,10,10,30,,,,,
17478,41-161-A-0,0,10,141,10,10,10,30,,,,,
17479,41-165-A-0,0,4,141,10,10,10,30,,,,,
17480,41-166-A-0,0,12,141,10,10,10,30,,,,,
17481,41-168-A-0,0,6,141,10,10,10,30,,,,,
17482,41-169-A-0,0,7,141,10,10,10,30,,,,,
17483,41-173-A-0,0,8,141,10,10,10,30,,,,,
17484,41-174-A-0,0,14,141,10,10,10,30,,,,,
17485,41-178-A-0,0,2,141,10,10,10,30,,,,,
17486,41-180-A-0,0,10,141,10,10,10,30,,,,,
17487,41-180-B-0,0,7,141,10,10,10,30,,,,,
17488,41-182-A-0,0,4,141,10,10,10,30,,,,,
17489,41-183-A-0,0,1,141,10,10,10,30,,,,,
17490,41-184-A-0,0,2,141,10,10,10,30,,,,,
17491,41-185-A-0,0,13,141,10,10,10,30,,,,,
17492,41-185-B-0,0,9,141,10,10,10,30,,,,,
17493,41-187-A-0,0,5,141,10,10,10,30,,,,,
17494,41-187-B-0,0,8,141,10,10,10,30,,,,,
17495,41-187-C-0,0,10,141,10,10,10,30,,,,,
17496,41-188-A-0,0,6,141,10,10,10,30,,,,,
17497,41-189-A-0,0,7,141,10,10,10,30,,,,,
17498,41-189-B-0,0,2,141,10,10,10,30,,,,,
17499,41-190-A-0,0,3,141,10,10,10,30,,,,,
17500,41-191-A-0,0,10,141,10,10,10,30,,,,,
17501,41-191-B-0,0,6,141,10,10,10,30,,,,,
17502,41-191-C-0,0,4,141,10,10,10,30,,,,,
17503,41-193-A-0,0,5,141,10,10,10,30,,,,,
17504,41-195-B-0,0,5,141,10,10,10,30,,,,,
17505,41-197-A-0,0,11,141,10,10,10,30,,,,,
17506,41-198-A-0,0,1,141,10,10,10,30,,,,,
17507,41-199-A-0,0,6,141,10,10,10,30,,,,,
17508,41-200-A-0,0,6,141,10,10,10,30,,,,,
17509,41-201-A-0,0,3,141,10,10,10,30,,,,,
17510,41-204-A-0,0,8,141,10,10,10,30,,,,,
17511,41-206-A-0,0,5,141,10,10,10,30,,,,,
17512,41-207-A-0,0,9,141,10,10,10,30,,,,,
17513,41-207-B-0,0,12,141,10,10,10,30,,,,,
17514,41-208-A-0,0,6,141,10,10,10,30,,,,,
17515,41-209-A-0,0,20,141,10,10,10,30,,,,,
17516,41-210-A-0,0,7,141,10,10,10,30,,,,,
17517,41-212-A-0,0,1,141,10,10,10,30,,,,,
17518,41-213-A-0,0,13,141,10,10,10,30,,,,,
17519,41-214-A-0,0,3,141,10,10,10,30,,,,,
17520,41-215-A-0,0,13,141,10,10,10,30,,,,,
17521,41-216-A-0,0,7,141,10,10,10,30,,,,,
17522,41-217-A-0,0,6,141,10,10,10,30,,,,,
17523,41-218-A-0,0,1,141,10,10,10,30,,,,,
17524,41-219-A-0,0,5,141,10,10,10,30,,,,,
17525,41-219-B-0,0,8,141,10,10,10,30,,,,,
17526,41-222-A-0,0,8,141,10,10,10,30,,,,,
17527,41-224-A-0,0,8,141,10,10,10,30,,,,,
17528,41-225-A-0,0,1,141,10,10,10,30,,,,,
17529,41-226-A-0,0,12,141,10,10,10,30,,,,,
17530,41-229-A-0,0,7,141,10,10,10,30,,,,,
17531,41-230-A-0,0,7,141,10,10,10,30,,,,,
17532,41-231-A-0,0,11,141,10,10,10,30,,,,,
17533,41-234-A-0,0,10,141,10,10,10,30,,,,,
17534,41-235-A-0,0,10,141,10,10,10,30,,,,,
17535,41-236-A-0,0,6,141,10,10,10,30,,,,,
17536,41-237-A-0,0,19,141,10,10,10,30,,,,,
17537,41-238-A-0,0,7,141,10,10,10,30,,,,,
17538,41-241-A-0,0,7,141,10,10,10,30,,,,,
17539,41-244-B-0,0,5,141,10,10,10,30,,,,,
17540,41-245-B-0,0,4,141,10,10,10,30,,,,,
17541,41-245-C-0,0,12,141,10,10,10,30,,,,,
17542,41-245-D-0,0,8,141,10,10,10,30,,,,,
17543,41-246-A-0,0,14,141,10,10,10,30,,,,,
17544,41-249-A-0,0,8,141,10,10,10,30,,,,,
17545,41-250-A-0,0,7,141,10,10,10,30,,,,,
17546,41-251-A-0,0,10,141,10,10,10,30,,,,,
17547,41-252-A-0,0,7,141,10,10,10,30,,,,,
17548,41-253-A-0,0,8,141,10,10,10,30,,,,,
17549,41-253-B-0,0,7,141,10,10,10,30,,,,,
17550,41-254-A-0,0,7,141,10,10,10,30,,,,,
17551,41-255-A-0,0,8,141,10,10,10,30,,,,,
17552,41-258-A-0,0,1,141,10,10,10,30,,,,,
17553,41-259-A-0,0,7,141,10,10,10,30,,,,,
17554,41-259-B-0,0,10,141,10,10,10,30,,,,,
17555,41-260-A-0,0,1,141,10,10,10,30,,,,,
17556,41-263-A-0,0,12,141,10,10,10,30,,,,,
17557,41-264-A-0,0,7,141,10,10,10,30,,,,,
17558,41-265-A-0,0,7,141,10,10,10,30,,,,,
17559,41-268-A-0,0,8,141,10,10,10,30,,,,,
17560,41-269-A-0,0,12,141,10,10,10,30,,,,,
17561,41-270-A-0,0,8,141,10,10,10,30,,,,,
17562,41-275-A-0,0,7,141,10,10,10,30,,,,,
17563,41-276-A-0,0,11,141,10,10,10,30,,,,,
17564,41-277-A-0,0,10,141,10,10,10,30,,,,,
17565,41-278-A-0,0,8,141,10,10,10,30,,,,,
17566,41-279-D-0,0,3,141,10,10,10,30,,,,,
17567,41-279-E-0,0,3,141,10,10,10,30,,,,,
17568,41-280-A-0,0,17,141,10,10,10,30,,,,,
17569,41-282-A-0,0,6,141,10,10,10,30,,,,,
17570,41-282-C-0,0,6,141,10,10,10,30,,,,,
17571,41-284-A-0,0,10,141,10,10,10,30,,,,,
17572,41-286-A-0,0,7,141,10,10,10,30,,,,,
17573,41-292-A-0,0,5,141,10,10,10,30,,,,,
17574,41-293-A-0,0,6,141,10,10,10,30,,,,,
17575,41-293-B-0,0,5,141,10,10,10,30,,,,,
17576,41-294-A-0,0,9,141,10,10,10,30,,,,,
17577,41-294-B-0,0,2,141,10,10,10,30,,,,,
17578,41-295-C-0,0,3,141,10,10,10,30,,,,,
17579,41-296-A-0,0,1,141,10,10,10,30,,,,,
17580,41-297-A-0,0,7,141,10,10,10,30,,,,,
17581,41-298-A-0,0,6,141,10,10,10,30,,,,,
17582,41-300-A-0,0,8,141,10,10,10,30,,,,,
17583,41-301-A-0,0,4,141,10,10,10,30,,,,,
17584,41-302-A-0,0,7,141,10,10,10,30,,,,,
17585,41-303-A-0,0,6,141,10,10,10,30,,,,,
17586,41-304-A-0,0,2,141,10,10,10,30,,,,,
17587,41-307-A-0,0,10,141,10,10,10,30,,,,,
17588,41-308-A-0,0,9,141,10,10,10,30,,,,,
17589,41-310-B-0,0,3,141,10,10,10,30,,,,,
17590,41-311-A-0,0,7,141,10,10,10,30,,,,,
17591,41-312-A-0,0,6,141,10,10,10,30,,,,,
17592,41-313-A-0,0,5,141,10,10,10,30,,,,,
17593,41-314-A-0,0,6,141,10,10,10,30,,,,,
17594,41-315-A-0,0,5,141,10,10,10,30,,,,,
17595,41-316-A-0,0,5,141,10,10,10,30,,,,,
17596,41-317-B-0,0,5,141,10,10,10,30,,,,,
17597,41-319-A-0,0,7,141,10,10,10,30,,,,,
17598,41-320-A-0,0,6,141,10,10,10,30,,,,,
17599,41-321-A-0,0,28,141,10,10,10,30,,,,,
17600,41-322-A-0,0,1,141,10,10,10,30,,,,,
17601,41-323-A-0,0,6,141,10,10,10,30,,,,,
17602,41-324-A-0,0,6,141,10,10,10,30,,,,,
17603,41-325-A-0,0,4,141,10,10,10,30,,,,,
17604,41-327-A-0,0,6,141,10,10,10,30,,,,,
17605,41-327-B-0,0,10,141,10,10,10,30,,,,,
17606,41-328-A-0,0,6,141,10,10,10,30,,,,,
17607,41-330-A-0,0,7,141,10,10,10,30,,,,,
17608,41-331-A-0,0,5,141,10,10,10,30,,,,,
17609,41-332-A-0,0,8,141,10,10,10,30,,,,,
17610,41-333-A-0,0,4,141,10,10,10,30,,,,,
17611,41-334-A-0,0,5,141,10,10,10,30,,,,,
17612,41-335-A-0,0,9,141,10,10,10,30,,,,,
17613,41-336-A-0,0,7,141,10,10,10,30,,,,,
17614,41-338-A-0,0,8,141,10,10,10,30,,,,,
17615,41-339-A-0,0,11,141,10,10,10,30,,,,,
17616,41-340-A-0,0,7,141,10,10,10,30,,,,,
17617,41-341-A-0,0,8,141,10,10,10,30,,,,,
17618,41-342-A-0,0,9,141,10,10,10,30,,,,,
17619,41-343-A-0,0,3,141,10,10,10,30,,,,,
17620,41-343-B-0,0,7,141,10,10,10,30,,,,,
17621,41-344-A-0,0,1,141,10,10,10,30,,,,,
17622,41-345-A-0,0,7,141,10,10,10,30,,,,,
17623,41-346-A-0,0,2,141,10,10,10,30,,,,,
17624,41-347-A-0,0,10,141,10,10,10,30,,,,,
17625,41-348-A-0,0,2,141,10,10,10,30,,,,,
17626,41-349-A-0,0,4,141,10,10,10,30,,,,,
17627,41-350-A-0,0,8,141,10,10,10,30,,,,,
17628,41-351-A-0,0,9,141,10,10,10,30,,,,,
17629,41-353-A-0,0,5,141,10,10,10,30,,,,,
17630,41-354-A-0,0,2,141,10,10,10,30,,,,,
17631,41-355-A-0,0,12,141,10,10,10,30,,,,,
17632,41-356-A-0,0,1,141,10,10,10,30,,,,,
17633,41-357-A-0,0,11,141,10,10,10,30,,,,,
17634,41-360-A-0,0,1,141,10,10,10,30,,,,,
17635,41-361-A-0,0,3,141,10,10,10,30,,,,,
17636,41-362-A-0,0,5,141,10,10,10,30,,,,,
17637,41-363-A-0,0,5,141,10,10,10,30,,,,,
17638,41-364-A-0,0,7,141,10,10,10,30,,,,,
17639,41-365-A-0,0,16,141,10,10,10,30,,,,,
17640,41-365-B-0,0,11,141,10,10,10,30,,,,,
17641,41-366-A-0,0,3,141,10,10,10,30,,,,,
17642,41-367-A-0,0,5,141,10,10,10,30,,,,,
17643,41-367-B-0,0,2,141,10,10,10,30,,,,,
17644,41-368-A-0,0,3,141,10,10,10,30,,,,,
17645,41-369-A-0,0,1,141,10,10,10,30,,,,,
17646,41-370-A-0,0,4,141,10,10,10,30,,,,,
17647,41-372-A-0,0,4,141,10,10,10,30,,,,,
17648,41-373-A-0,0,3,141,10,10,10,30,,,,,
17649,41-374-A-0,0,5,141,10,10,10,30,,,,,
17650,41-375-A-0,0,1,141,10,10,10,30,,,,,
17651,41-376-A-0,0,8,141,10,10,10,30,,,,,
17652,41-376-B-0,0,3,141,10,10,10,30,,,,,
17653,41-377-A-0,0,1,141,10,10,10,30,,,,,
17654,41-378-A-0,0,8,141,10,10,10,30,,,,,
17655,41-379-A-0,0,9,141,10,10,10,30,,,,,
17656,41-380-A-0,0,6,141,10,10,10,30,,,,,
17657,41-381-A-0,0,12,141,10,10,10,30,,,,,
17658,41-382-A-0,0,5,141,10,10,10,30,,,,,
17659,41-383-A-0,0,1,141,10,10,10,30,,,,,
17660,41-384-A-0,0,5,141,10,10,10,30,,,,,
17661,41-385-A-0,0,8,141,10,10,10,30,,,,,
17662,41-386-A-0,0,13,141,10,10,10,30,,,,,
17663,41-387-A-0,0,4,141,10,10,10,30,,,,,
17664,41-388-A-0,0,8,141,10,10,10,30,,,,,
17665,41-389-A-0,0,6,141,10,10,10,30,,,,,
17666,41-390-A-0,0,12,141,10,10,10,30,,,,,
17667,41-391-A-0,0,4,141,10,10,10,30,,,,,
17668,41-393-A-0,0,2,141,10,10,10,30,,,,,
17669,41-394-A-0,0,5,141,10,10,10,30,,,,,
17670,41-395-A-0,0,2,141,10,10,10,30,,,,,
17671,41-396-A-0,0,6,141,10,10,10,30,,,,,
17672,41-397-A-0,0,6,141,10,10,10,30,,,,,
17673,41-399-A-0,0,2,141,10,10,10,30,,,,,
17674,41-400-A-0,0,2,141,10,10,10,30,,,,,
17675,41-402-A-0,0,4,141,10,10,10,30,,,,,
17676,41-403-A-0,0,12,141,10,10,10,30,,,,,
17677,41-403-B-0,0,8,141,10,10,10,30,,,,,
17678,41-404-A-0,0,7,141,10,10,10,30,,,,,
17679,41-405-A-0,0,6,141,10,10,10,30,,,,,
17680,41-406-A-0,0,5,141,10,10,10,30,,,,,
17681,41-407-A-0,0,15,141,10,10,10,30,,,,,
17682,41-409-A-0,0,1,141,10,10,10,30,,,,,
17683,41-409-B-0,0,1,141,10,10,10,30,,,,,
17684,41-410-A-0,0,1,141,10,10,10,30,,,,,
17685,41-410-B-0,0,1,141,10,10,10,30,,,,,
17686,41-411-A-0,0,2,141,10,10,10,30,,,,,
17687,41-412-A-0,0,5,141,10,10,10,30,,,,,
17688,41-413-A-0,0,2,141,10,10,10,30,,,,,
17689,41-414-A-0,0,4,141,10,10,10,30,,,,,
17690,41-415-A-0,0,3,141,10,10,10,30,,,,,
17691,41-416-A-0,0,2,141,10,10,10,30,,,,,
17692,41-417-A-0,0,2,141,10,10,10,30,,,,,
17693,41-417-B-0,0,4,141,10,10,10,30,,,,,
17694,41-418-A-0,0,16,141,10,10,10,30,,,,,
17695,41-419-A-0,0,3,141,10,10,10,30,,,,,
17696,41-421-A-0,0,4,141,10,10,10,30,,,,,
17697,42-001-A-2,0,6,142,10,10,10,30,,,,,
17698,42-001-A-3,0,4,142,10,10,10,30,,,,,
17699,42-001-A-6,0,5,142,10,10,10,30,,,,,
17700,42-001-A-7,0,5,142,10,10,10,30,,,,,
17701,42-001-B-5,0,15,142,10,10,10,30,,,,,
17702,42-001-C-5,0,13,142,10,10,10,30,,,,,
17703,42-001-D-5,0,7,142,10,10,10,30,,,,,
17704,42-001-E-5,0,4,142,10,10,10,30,,,,,
17705,42-001-F-5,0,21,142,10,10,10,30,,,,,
17706,42-001-G-5,0,30,142,10,10,10,30,,,,,
17707,42-001-H-5,0,1,142,10,10,10,30,,,,,
17708,42-001-I-5,0,8,142,10,10,10,30,,,,,
17709,42-002-A-2,0,1,142,10,10,10,30,,,,,
17710,42-002-A-3,0,7,142,10,10,10,30,,,,,
17711,42-002-A-4,0,6,142,10,10,10,30,,,,,
17712,42-002-A-7,0,6,142,10,10,10,30,,,,,
17713,42-002-F-6,0,7,142,10,10,10,30,,,,,
17714,42-003-A-3,0,14,142,10,10,10,30,,,,,
17715,42-003-A-5,0,4,142,10,10,10,30,,,,,
17716,42-003-A-6,0,7,142,10,10,10,30,,,,,
17717,42-003-B-1,0,8,142,10,10,10,30,,,,,
17718,42-003-B-2,0,1,142,10,10,10,30,,,,,
17719,42-003-B-4,0,8,142,10,10,10,30,,,,,
17720,42-003-B-7,0,4,142,10,10,10,30,,,,,
17721,42-004-A-1,0,8,142,10,10,10,30,,,,,
17722,42-004-A-3,0,4,142,10,10,10,30,,,,,
17723,42-004-A-7,0,4,142,10,10,10,30,,,,,
17724,42-004-B-2,0,16,142,10,10,10,30,,,,,
17725,42-004-B-7,0,1,142,10,10,10,30,,,,,
17726,42-004-C-2,0,2,142,10,10,10,30,,,,,
17727,42-004-D-6,0,8,142,10,10,10,30,,,,,
17728,42-005-A-3,0,1,142,10,10,10,30,,,,,
17729,42-005-A-4,0,8,142,10,10,10,30,,,,,
17730,42-005-A-7,0,14,142,10,10,10,30,,,,,
17731,42-005-B-2,0,6,142,10,10,10,30,,,,,
17732,42-005-C-1,0,5,142,10,10,10,30,,,,,
17733,42-005-E-6,0,6,142,10,10,10,30,,,,,
17734,42-006-A-2,0,14,142,10,10,10,30,,,,,
17735,42-006-A-4,0,9,142,10,10,10,30,,,,,
17736,42-006-A-7,0,6,142,10,10,10,30,,,,,
17737,42-006-B-1,0,8,142,10,10,10,30,,,,,
17738,42-006-C-2,0,8,142,10,10,10,30,,,,,
17739,42-006-C-3,0,1,142,10,10,10,30,,,,,
17740,42-006-C-6,0,13,142,10,10,10,30,,,,,
17741,42-006-E-1,0,3,142,10,10,10,30,,,,,
17742,42-006-E-6,0,8,142,10,10,10,30,,,,,
17743,42-007-A-2,0,9,142,10,10,10,30,,,,,
17744,42-007-A-5,0,8,142,10,10,10,30,,,,,
17745,42-007-A-7,0,4,142,10,10,10,30,,,,,
17746,42-007-B-3,0,1,142,10,10,10,30,,,,,
17747,42-007-E-1,0,4,142,10,10,10,30,,,,,
17748,42-008-A-1,0,12,142,10,10,10,30,,,,,
17749,42-008-A-2,0,12,142,10,10,10,30,,,,,
17750,42-008-A-7,0,17,142,10,10,10,30,,,,,
17751,42-008-B-2,0,7,142,10,10,10,30,,,,,
17752,42-008-B-7,0,1,142,10,10,10,30,,,,,
17753,42-008-C-2,0,11,142,10,10,10,30,,,,,
17754,42-008-D-2,0,3,142,10,10,10,30,,,,,
