hh_id	hh_name	hh_inCDA	hh_size	hh_village-id
20658	42-457-A-2	0	1	142
20659	42-457-A-5	0	10	142
20660	42-457-A-7	0	7	142
20661	42-457-B-2	0	1	142
20662	42-457-B-5	0	4	142
20663	42-457-C-2	0	4	142
20664	42-458-A-1	0	2	142
20665	42-458-A-7	0	6	142
20666	42-458-B-5	0	6	142
20667	42-459-A-1	0	3	142
20668	42-459-A-4	0	3	142
20669	42-459-A-5	0	8	142
20670	42-459-C-5	0	3	142
20671	42-460-A-1	0	6	142
20672	42-460-A-4	0	2	142
20673	42-460-A-7	0	3	142
20674	42-460-E-5	0	3	142
20675	42-460-G-5	0	4	142
20676	42-461-A-6	0	8	142
20677	42-461-A-7	0	1	142
20678	42-461-B-5	0	6	142
20679	42-462-A-1	0	6	142
20680	42-462-A-4	0	8	142
20681	42-462-A-5	0	11	142
20682	42-462-A-6	0	10	142
20683	42-462-A-7	0	6	142
20684	42-463-A-4	0	11	142
20685	42-463-A-7	0	1	142
20686	42-463-B-6	0	7	142
20687	42-463-C-6	0	1	142
20688	42-463-F-5	0	3	142
20689	42-464-A-4	0	14	142
20690	42-464-A-7	0	3	142
20691	42-464-B-6	0	1	142
20692	42-464-C-5	0	2	142
20693	42-464-J-5	0	5	142
20694	42-465-A-1	0	7	142
20695	42-465-A-4	0	9	142
20696	42-465-B-6	0	6	142
20697	42-465-D-5	0	5	142
20698	42-466-A-4	0	1	142
20699	42-466-A-7	0	3	142
20700	42-466-B-6	0	4	142
20701	42-467-A-1	0	5	142
20702	42-467-A-5	0	4	142
20703	42-467-A-6	0	5	142
20704	42-467-A-7	0	3	142
20705	42-467-C-4	0	4	142
20706	42-467-D-4	0	4	142
20707	42-468-A-1	0	11	142
20708	42-468-A-4	0	11	142
20709	42-468-A-7	0	2	142
20710	42-468-B-5	0	1	142
20711	42-468-D-5	0	1	142
20712	42-469-A-1	0	9	142
20713	42-469-A-4	0	9	142
20714	42-469-A-6	0	6	142
20715	42-469-A-7	0	5	142
20716	42-469-B-5	0	7	142
20717	42-470-A-1	0	6	142
20718	42-470-A-4	0	12	142
20719	42-470-A-7	0	3	142
20720	42-470-C-6	0	2	142
20721	42-471-A-1	0	12	142
20722	42-471-A-7	0	4	142
20723	42-472-A-7	0	5	142
20724	42-472-C-5	0	5	142
20725	42-473-A-6	0	3	142
20726	42-473-A-7	0	1	142
20727	42-474-A-1	0	8	142
20728	42-474-A-4	0	11	142
20729	42-474-A-5	0	8	142
20730	42-474-A-7	0	6	142
20731	42-474-B-7	0	1	142
20732	42-474-C-6	0	4	142
20733	42-475-A-1	0	3	142
20734	42-475-A-4	0	10	142
20735	42-475-A-5	0	7	142
20736	42-475-A-6	0	8	142
20737	42-475-A-7	0	8	142
20738	42-476-A-4	0	9	142
20739	42-476-A-5	0	6	142
20740	42-476-A-7	0	8	142
20741	42-477-A-1	0	1	142
20742	42-477-A-6	0	5	142
20743	42-477-A-7	0	7	142
20744	42-477-B-5	0	5	142
20745	42-477-C-4	0	10	142
20746	42-477-E-5	0	3	142
20747	42-478-A-4	0	12	142
20748	42-478-A-7	0	3	142
20749	42-479-A-1	0	3	142
20750	42-479-A-4	0	9	142
20751	42-479-A-7	0	3	142
20752	42-480-A-7	0	1	142
20753	42-480-B-6	0	4	142
20754	42-481-A-1	0	5	142
20755	42-481-A-6	0	6	142
20756	42-481-A-7	0	6	142
20757	42-481-C-4	0	19	142
20758	42-481-D-4	0	5	142
20759	42-482-A-1	0	4	142
20760	42-482-A-5	0	9	142
20761	42-482-A-6	0	2	142
20762	42-482-B-1	0	4	142
20763	42-483-A-4	0	16	142
20764	42-483-A-5	0	18	142
20765	42-483-A-6	0	7	142
20766	42-483-A-7	0	3	142
20767	42-483-B-5	0	7	142
20768	42-483-C-5	0	2	142
20769	42-484-A-1	0	3	142
20770	42-484-A-6	0	7	142
20771	42-484-A-7	0	2	142
20772	42-485-A-5	0	7	142
20773	42-485-A-6	0	11	142
20774	42-485-A-7	0	2	142
20775	42-486-A-1	0	4	142
20776	42-486-A-7	0	1	142
20777	42-486-B-5	0	7	142
20778	42-486-B-7	0	3	142
20779	42-486-D-5	0	5	142
20780	42-487-A-1	0	4	142
20781	42-487-A-4	0	5	142
20782	42-487-A-5	0	7	142
20783	42-487-A-7	0	5	142
20784	42-488-A-1	0	5	142
20785	42-488-A-4	0	4	142
20786	42-488-A-5	0	3	142
20787	42-488-A-7	0	3	142
20788	42-489-A-1	0	1	142
20789	42-489-A-4	0	5	142
20790	42-489-A-5	0	4	142
20791	42-489-A-6	0	6	142
20792	42-489-A-7	0	1	142
20793	42-490-A-1	0	1	142
20794	42-490-A-4	0	6	142
20795	42-490-A-5	0	45	142
20796	42-490-A-6	0	3	142
20797	42-490-A-7	0	1	142
20798	42-490-B-7	0	1	142
20799	42-491-A-1	0	13	142
20800	42-491-A-4	0	6	142
20801	42-491-A-7	0	6	142
20802	42-491-B-4	0	8	142
20803	42-491-C-4	0	3	142
20804	42-491-C-6	0	3	142
20805	42-491-E-6	0	7	142
20806	42-492-A-1	0	5	142
20807	42-492-A-6	0	6	142
20808	42-492-A-7	0	4	142
20809	42-493-A-1	0	3	142
20810	42-493-A-5	0	5	142
20811	42-493-A-6	0	7	142
20812	42-493-A-7	0	6	142
20813	42-493-B-7	0	3	142
20814	42-494-A-1	0	17	142
20815	42-494-A-7	0	3	142
20816	42-495-A-1	0	5	142
20817	42-495-A-4	0	11	142
20818	42-495-A-7	0	6	142
20819	42-495-B-6	0	3	142
20820	42-495-C-4	0	11	142
20821	42-495-C-6	0	2	142
20822	42-495-D-4	0	5	142
20823	42-496-A-1	0	4	142
20824	42-496-A-4	0	11	142
20825	42-496-A-5	0	5	142
20826	42-496-A-6	0	4	142
20827	42-496-A-7	0	1	142
20828	42-497-A-1	0	4	142
20829	42-497-A-7	0	1	142
20830	42-498-A-1	0	7	142
20831	42-498-A-4	0	10	142
20832	42-498-A-5	0	5	142
20833	42-498-A-7	0	2	142
20834	42-499-A-1	0	7	142
20835	42-499-A-4	0	15	142
20836	42-499-A-6	0	4	142
20837	42-499-A-7	0	5	142
20838	42-500-A-1	0	4	142
20839	42-500-A-5	0	5	142
20840	42-500-A-7	0	9	142
20841	42-501-A-1	0	5	142
20842	42-501-A-5	0	8	142
20843	42-501-A-6	0	8	142
20844	42-501-A-7	0	2	142
20845	42-501-B-4	0	3	142
20846	42-502-A-1	0	3	142
20847	42-502-A-4	0	9	142
20848	42-502-A-5	0	5	142
20849	42-502-A-7	0	3	142
20850	42-503-A-1	0	5	142
20851	42-503-A-4	0	4	142
20852	42-503-A-5	0	6	142
20853	42-503-A-6	0	4	142
20854	42-503-A-7	0	1	142
20855	42-504-A-1	0	14	142
20856	42-504-A-4	0	6	142
20857	42-504-A-5	0	1	142
20858	42-504-A-6	0	1	142
20859	42-504-A-7	0	1	142
20860	42-505-A-1	0	3	142
20861	42-505-A-4	0	15	142
20862	42-505-A-6	0	1	142
20863	42-506-A-4	0	16	142
20864	42-506-A-6	0	3	142
20865	42-506-A-7	0	4	142
20866	42-507-A-1	0	5	142
20867	42-507-A-6	0	1	142
20868	42-507-A-7	0	3	142
20869	42-508-A-1	0	38	142
20870	42-508-A-6	0	6	142
20871	42-508-A-7	0	6	142
20872	42-508-B-1	0	4	142
20873	42-509-A-1	0	2	142
20874	42-509-A-4	0	5	142
20875	42-509-A-5	0	11	142
20876	42-509-A-6	0	7	142
20877	42-509-A-7	0	2	142
20878	42-509-B-1	0	2	142
20879	42-509-C-1	0	2	142
20880	42-510-A-1	0	3	142
20881	42-510-A-4	0	6	142
20882	42-510-A-5	0	2	142
20883	42-510-A-6	0	7	142
20884	42-511-A-1	0	9	142
20885	42-511-A-3	0	3	142
20886	42-511-A-4	0	13	142
20887	42-511-A-5	0	8	142
20888	42-511-A-6	0	9	142
20889	42-512-A-5	0	6	142
20890	42-512-A-6	0	5	142
20891	42-513-A-1	0	3	142
20892	42-513-A-4	0	12	142
20893	42-513-A-5	0	5	142
20894	42-513-A-6	0	2	142
20895	42-514-A-1	0	3	142
20896	42-514-A-5	0	3	142
20897	42-514-B-6	0	5	142
20898	42-515-A-1	0	5	142
20899	42-515-A-5	0	2	142
20900	42-515-A-6	0	4	142
20901	42-515-B-1	0	3	142
20902	42-515-B-5	0	1	142
20903	42-516-A-5	0	4	142
20904	42-516-A-6	0	9	142
20905	42-517-A-4	0	10	142
20906	42-517-A-5	0	3	142
20907	42-517-A-6	0	4	142
20908	42-518-A-4	0	4	142
20909	42-518-A-5	0	3	142
20910	42-519-A-1	0	9	142
20911	42-519-A-4	0	5	142
20912	42-519-A-5	0	2	142
20913	42-519-A-6	0	8	142
20914	42-520-A-6	0	3	142
20915	42-520-B-1	0	5	142
20916	42-520-B-6	0	1	142
20917	42-520-C-1	0	1	142
20918	42-521-A-4	0	9	142
20919	42-521-A-5	0	6	142
20920	42-521-A-6	0	5	142
20921	42-522-A-1	0	5	142
20922	42-522-A-4	0	10	142
20923	42-523-A-5	0	2	142
20924	42-523-A-6	0	7	142
20925	42-524-A-1	0	4	142
20926	42-524-A-5	0	9	142
20927	42-525-A-4	0	1	142
20928	42-525-A-5	0	1	142
20929	42-525-A-6	0	10	142
20930	42-526-A-1	0	4	142
20931	42-526-A-6	0	1	142
20932	42-526-B-6	0	7	142
20933	42-527-A-1	0	5	142
20934	42-527-A-6	0	4	142
20935	42-527-B-5	0	5	142
20936	42-528-A-1	0	5	142
20937	42-528-A-5	0	5	142
20938	42-528-B-6	0	4	142
20939	42-529-A-1	0	3	142
20940	42-529-A-4	0	14	142
20941	42-529-A-6	0	12	142
20942	42-529-B-6	0	9	142
20943	42-530-A-1	0	2	142
20944	42-530-A-6	0	2	142
20945	42-530-B-4	0	7	142
20946	42-531-A-1	0	11	142
20947	42-531-A-4	0	20	142
20948	42-531-A-5	0	5	142
20949	42-531-B-4	0	7	142
20950	42-532-A-1	0	4	142
20951	42-532-A-4	0	5	142
20952	42-532-A-5	0	9	142
20953	42-532-A-6	0	6	142
20954	42-533-A-1	0	12	142
20955	42-533-A-5	0	10	142
20956	42-533-A-6	0	1	142
20957	42-534-A-1	0	5	142
20958	42-534-A-5	0	6	142
20959	42-534-A-6	0	3	142
20960	42-535-A-1	0	5	142
20961	42-535-A-6	0	8	142
20962	42-536-A-4	0	15	142
20963	42-536-A-5	0	3	142
20964	42-536-A-6	0	5	142
20965	42-538-A-1	0	4	142
20966	42-538-A-5	0	9	142
20967	42-538-A-6	0	1	142
20968	42-539-A-1	0	2	142
20969	42-539-A-5	0	5	142
20970	42-539-A-6	0	8	142
20971	42-539-C-1	0	4	142
20972	42-539-D-1	0	1	142
20973	42-540-A-4	0	1	142
20974	42-540-A-5	0	4	142
20975	42-540-A-6	0	4	142
20976	42-540-B-1	0	2	142
20977	42-540-D-1	0	4	142
20978	42-541-A-1	0	3	142
20979	42-541-A-4	0	4	142
20980	42-541-A-5	0	6	142
20981	42-541-A-6	0	13	142
20982	42-542-A-1	0	3	142
20983	42-542-A-5	0	2	142
20984	42-542-A-6	0	4	142
20985	42-543-A-1	0	4	142
20986	42-543-A-5	0	7	142
20987	42-543-A-6	0	1	142
20988	42-544-A-1	0	4	142
20989	42-544-A-4	0	11	142
20990	42-544-A-5	0	1	142
20991	42-544-A-6	0	7	142
20992	42-544-B-6	0	6	142
20993	42-545-A-1	0	3	142
20994	42-545-A-5	0	4	142
20995	42-545-A-6	0	13	142
20996	42-545-B-4	0	3	142
20997	42-546-A-1	0	2	142
20998	42-546-A-5	0	6	142
20999	42-546-A-6	0	1	142
21000	42-547-A-1	0	14	142
21001	42-547-A-6	0	1	142
21002	42-548-A-1	0	12	142
21003	42-548-A-5	0	5	142
21004	42-549-A-1	0	5	142
21005	42-549-A-4	0	6	142
21006	42-549-A-5	0	11	142
21007	42-549-A-6	0	5	142
21008	42-550-A-1	0	6	142
21009	42-550-A-5	0	4	142
21010	42-550-A-6	0	4	142
21011	42-550-B-4	0	5	142
21012	42-551-A-1	0	4	142
21013	42-551-A-4	0	11	142
21014	42-551-A-5	0	5	142
21015	42-551-A-6	0	6	142
21016	42-551-B-5	0	6	142
21017	42-552-A-4	0	3	142
21018	42-552-A-5	0	4	142
21019	42-552-B-5	0	1	142
21020	42-553-A-1	0	4	142
21021	42-553-A-4	0	1	142
21022	42-553-A-6	0	5	142
21023	42-553-B-5	0	4	142
21024	42-553-C-4	0	3	142
21025	42-554-A-1	0	7	142
21026	42-554-A-5	0	6	142
21027	42-554-A-6	0	5	142
21028	42-555-A-4	0	6	142
21029	42-555-A-5	0	8	142
21030	42-555-A-6	0	3	142
21031	42-555-B-4	0	3	142
21032	42-555-C-6	0	1	142
21033	42-556-A-1	0	3	142
21034	42-556-A-4	0	6	142
21035	42-556-B-4	0	4	142
21036	42-557-A-5	0	6	142
21037	42-557-A-6	0	5	142
21038	42-557-B-4	0	6	142
21039	42-558-A-5	0	11	142
21040	42-558-A-6	0	8	142
21041	42-558-D-4	0	3	142
21042	42-559-A-1	0	8	142
21043	42-559-A-4	0	13	142
21044	42-559-A-5	0	9	142
21045	42-559-A-6	0	1	142
21046	42-560-A-1	0	7	142
21047	42-560-A-4	0	7	142
21048	42-560-A-6	0	4	142
21049	42-561-A-1	0	5	142
21050	42-561-A-5	0	8	142
21051	42-561-A-6	0	2	142
21052	42-561-B-1	0	2	142
21053	42-561-C-4	0	4	142
21054	42-562-A-1	0	7	142
21055	42-562-A-5	0	5	142
21056	42-562-B-1	0	3	142
21057	42-562-B-4	0	2	142
21058	42-562-B-6	0	7	142
21059	42-562-C-1	0	2	142
21060	42-563-A-1	0	4	142
21061	42-563-A-5	0	2	142
21062	42-563-A-6	0	2	142
21063	42-564-A-1	0	12	142
21064	42-564-A-6	0	5	142
21065	42-565-A-1	0	3	142
21066	42-565-A-4	0	7	142
21067	42-565-A-6	0	4	142
21068	42-565-B-1	0	5	142
21069	42-566-A-5	0	3	142
21070	42-566-A-6	0	4	142
21071	42-567-A-1	0	5	142
21072	42-567-A-5	0	5	142
21073	42-567-A-6	0	4	142
21074	42-568-A-1	0	3	142
21075	42-568-A-5	0	3	142
21076	42-568-C-1	0	3	142
21077	42-568-D-1	0	2	142
21078	42-569-A-1	0	6	142
21079	42-569-A-4	0	3	142
21080	42-569-A-5	0	9	142
21081	42-569-A-6	0	2	142
21082	42-570-A-1	0	8	142
21083	42-570-A-5	0	4	142
21084	42-570-A-6	0	3	142
21085	42-570-B-4	0	1	142
21086	42-571-A-1	0	6	142
21087	42-571-A-5	0	5	142
21088	42-571-A-6	0	4	142
21089	42-572-A-1	0	4	142
21090	42-572-A-4	0	5	142
21091	42-572-A-5	0	3	142
21092	42-572-A-6	0	6	142
21093	42-573-A-1	0	4	142
21094	42-573-A-5	0	8	142
21095	42-573-A-6	0	6	142
21096	42-573-B-6	0	6	142
21097	42-574-A-1	0	3	142
21098	42-574-A-4	0	10	142
21099	42-574-A-6	0	5	142
21100	42-575-A-1	0	1	142
21101	42-575-A-3	0	10	142
21102	42-575-A-6	0	4	142
21103	42-576-A-1	0	2	142
21104	42-576-A-3	0	4	142
21105	42-576-A-5	0	4	142
21106	42-576-A-6	0	3	142
21107	42-576-B-1	0	7	142
21108	42-576-C-4	0	5	142
21109	42-577-A-1	0	3	142
21110	42-577-A-3	0	8	142
21111	42-577-A-4	0	5	142
21112	42-577-A-5	0	6	142
21113	42-577-A-6	0	1	142
21114	42-577-B-6	0	2	142
21115	42-578-A-5	0	12	142
21116	42-578-A-6	0	12	142
21117	42-579-A-3	0	2	142
21118	42-579-A-5	0	4	142
21119	42-580-A-1	0	3	142
21120	42-580-A-3	0	4	142
21121	42-580-A-5	0	5	142
21122	42-580-B-5	0	8	142
21123	42-581-A-1	0	3	142
21124	42-581-A-3	0	3	142
21125	42-581-A-5	0	1	142
21126	42-581-A-6	0	5	142
21127	42-582-A-1	0	5	142
21128	42-582-A-3	0	8	142
21129	42-582-A-4	0	7	142
21130	42-582-A-6	0	7	142
21131	42-583-A-1	0	6	142
21132	42-583-A-3	0	4	142
21133	42-583-A-4	0	5	142
21134	42-583-A-5	0	4	142
21135	42-583-A-6	0	7	142
21136	42-584-A-1	0	3	142
21137	42-584-A-4	0	5	142
21138	42-584-A-5	0	6	142
21139	42-584-A-6	0	5	142
21140	42-585-A-1	0	2	142
21141	42-585-A-3	0	1	142
21142	42-585-A-4	0	3	142
21143	42-585-A-5	0	3	142
21144	42-585-A-6	0	4	142
21145	42-585-B-4	0	1	142
21146	42-585-C-5	0	1	142
21147	42-586-A-1	0	4	142
21148	42-586-A-5	0	8	142
21149	42-586-A-6	0	6	142
21150	42-586-B-3	0	1	142
21151	42-587-A-1	0	8	142
21152	42-587-A-3	0	1	142
21153	42-587-A-5	0	7	142
21154	42-587-A-6	0	5	142
21155	42-588-A-1	0	5	142
21156	42-588-A-3	0	7	142
21157	42-588-A-5	0	4	142
21158	42-588-A-6	0	1	142
21159	42-589-A-1	0	2	142
21160	42-589-A-3	0	12	142
21161	42-589-A-4	0	9	142
21162	42-589-A-5	0	4	142
21163	42-589-A-6	0	4	142
21164	42-589-B-5	0	2	142
21165	42-590-A-1	0	2	142
21166	42-590-A-3	0	7	142
21167	42-590-A-4	0	9	142
21168	42-590-A-5	0	5	142
21169	42-590-A-6	0	7	142
21170	42-591-A-1	0	5	142
21171	42-591-A-3	0	6	142
21172	42-591-A-5	0	3	142
21173	42-591-B-5	0	3	142
21174	42-592-A-3	0	5	142
21175	42-592-A-5	0	1	142
21176	42-592-A-6	0	4	142
21177	42-592-B-5	0	4	142
21178	42-593-A-1	0	6	142
21179	42-593-A-3	0	3	142
21180	42-593-A-4	0	7	142
21181	42-593-A-5	0	4	142
21182	42-593-A-6	0	4	142
21183	42-594-A-1	0	1	142
21184	42-594-A-4	0	11	142
21185	42-594-A-6	0	4	142
21186	42-594-B-3	0	7	142
21187	42-595-A-1	0	1	142
21188	42-595-A-3	0	3	142
21189	42-595-A-4	0	8	142
21190	42-595-A-6	0	6	142
21191	42-596-A-3	0	2	142
21192	42-596-A-4	0	5	142
21193	42-596-A-6	0	5	142
21194	42-597-A-1	0	2	142
21195	42-597-A-3	0	7	142
21196	42-597-A-6	0	9	142
21197	42-597-B-4	0	4	142
21198	42-598-A-1	0	3	142
21199	42-598-A-3	0	7	142
21200	42-598-A-4	0	7	142
21201	42-598-A-6	0	4	142
21202	42-599-A-1	0	6	142
21203	42-599-A-3	0	10	142
21204	42-599-A-4	0	4	142
21205	42-599-A-6	0	4	142
21206	42-600-A-1	0	5	142
21207	42-600-A-4	0	7	142
21208	42-600-A-5	0	7	142
21209	42-600-A-6	0	2	142
21210	42-600-B-3	0	3	142
21211	42-601-A-1	0	13	142
21212	42-601-A-3	0	6	142
21213	42-601-A-4	0	11	142
21214	42-601-B-6	0	4	142
21215	42-602-A-1	0	4	142
21216	42-602-A-4	0	7	142
21217	42-602-A-5	0	2	142
21218	42-602-A-6	0	7	142
21219	42-602-B-3	0	1	142
21220	42-602-C-3	0	3	142
21221	42-602-D-3	0	3	142
21222	42-603-A-1	0	2	142
21223	42-603-A-3	0	3	142
21224	42-603-A-4	0	6	142
21225	42-603-A-5	0	1	142
21226	42-603-A-6	0	6	142
21227	42-604-A-1	0	1	142
21228	42-604-A-3	0	7	142
21229	42-604-A-5	0	3	142
21230	42-604-A-6	0	5	142
21231	42-605-A-1	0	1	142
21232	42-605-A-3	0	2	142
21233	42-605-A-4	0	6	142
21234	42-605-A-5	0	4	142
21235	42-605-A-6	0	2	142
21236	42-606-A-1	0	2	142
21237	42-606-A-3	0	8	142
21238	42-606-A-4	0	4	142
21239	42-607-A-1	0	4	142
21240	42-607-A-3	0	4	142
21241	42-607-A-5	0	2	142
21242	42-607-A-6	0	1	142
21243	42-607-B-3	0	1	142
21244	42-608-A-3	0	12	142
21245	42-608-A-5	0	5	142
21246	42-608-A-6	0	3	142
21247	42-609-A-3	0	3	142
21248	42-609-A-4	0	2	142
21249	42-609-A-5	0	7	142
21250	42-609-A-6	0	7	142
21251	42-610-A-3	0	8	142
21252	42-610-A-5	0	2	142
21253	42-610-A-6	0	3	142
21254	42-610-B-4	0	4	142
21255	42-611-A-1	0	4	142
21256	42-611-A-4	0	5	142
21257	42-611-A-5	0	3	142
21258	42-611-A-6	0	1	142
21259	42-611-B-3	0	4	142
21260	42-611-C-4	0	2	142
21261	42-612-A-4	0	4	142
21262	42-612-A-5	0	6	142
21263	42-612-B-3	0	5	142
21264	42-613-A-1	0	3	142
21265	42-613-A-3	0	5	142
21266	42-613-A-5	0	1	142
21267	42-613-B-3	0	3	142
21268	42-614-A-1	0	2	142
21269	42-614-A-4	0	11	142
21270	42-614-A-5	0	4	142
21271	42-615-A-1	0	5	142
21272	42-615-A-3	0	3	142
21273	42-615-A-5	0	6	142
21274	42-616-A-1	0	4	142
21275	42-616-A-3	0	4	142
21276	42-616-A-4	0	3	142
21277	42-616-A-5	0	1	142
21278	42-617-A-3	0	5	142
21279	42-617-A-5	0	5	142
21280	42-617-B-5	0	4	142
21281	42-618-A-4	0	4	142
21282	42-618-A-5	0	3	142
21283	42-618-B-3	0	2	142
21284	42-619-A-3	0	4	142
21285	42-619-A-5	0	4	142
21286	42-620-A-3	0	8	142
21287	42-620-A-4	0	2	142
21288	42-620-C-5	0	1	142
21289	42-620-D-5	0	1	142
21290	42-621-A-3	0	4	142
21291	42-621-A-5	0	6	142
21292	42-622-A-3	0	8	142
21293	42-622-A-4	0	3	142
21294	42-622-A-5	0	6	142
21295	42-623-A-3	0	5	142
21296	42-623-A-5	0	1	142
21297	42-623-B-5	0	10	142
21298	42-623-C-4	0	4	142
21299	42-624-A-3	0	10	142
21300	42-624-A-4	0	5	142
21301	42-624-A-5	0	3	142
21302	42-625-A-3	0	7	142
21303	42-625-A-4	0	5	142
21304	42-625-A-5	0	5	142
21305	42-626-A-3	0	4	142
21306	42-626-A-5	0	4	142
21307	42-627-A-4	0	6	142
21308	42-627-A-5	0	4	142
21309	42-627-B-3	0	5	142
21310	42-628-A-3	0	5	142
21311	42-628-A-5	0	2	142
21312	42-629-A-3	0	2	142
21313	42-629-A-4	0	2	142
21314	42-629-A-5	0	1	142
21315	42-630-A-3	0	2	142
21316	42-630-A-4	0	6	142
21317	42-630-A-5	0	3	142
21318	42-630-B-3	0	1	142
21319	42-631-A-4	0	9	142
21320	42-631-A-5	0	4	142
21321	42-632-A-3	0	1	142
21322	42-632-A-4	0	4	142
21323	42-632-A-5	0	3	142
21324	42-633-A-3	0	3	142
21325	42-633-A-4	0	6	142
21326	42-633-A-5	0	3	142
21327	42-634-A-3	0	4	142
21328	42-634-A-4	0	7	142
21329	42-634-A-5	0	5	142
21330	42-635-A-4	0	15	142
21331	42-635-A-5	0	2	142
21332	42-636-A-3	0	3	142
21333	42-637-A-3	0	2	142
21334	42-637-A-4	0	11	142
21335	42-638-A-3	0	6	142
21336	42-639-A-3	0	4	142
21337	42-639-B-3	0	2	142
21338	42-639-C-3	0	2	142
21339	42-639-D-3	0	1	142
21340	42-640-A-3	0	2	142
21341	42-640-A-4	0	4	142
21342	42-641-A-3	0	2	142
21343	42-642-A-3	0	4	142
21344	42-643-C-3	0	4	142
21345	42-643-D-3	0	3	142
21346	42-644-A-3	0	4	142
21347	42-644-A-4	0	4	142
21348	42-645-A-3	0	5	142
21349	42-645-A-4	0	4	142
21350	42-646-A-3	0	8	142
21351	42-646-A-4	0	2	142
21352	42-647-A-3	0	2	142
21353	42-647-A-4	0	6	142
21354	42-647-B-3	0	1	142
21355	42-648-A-3	0	3	142
21356	42-649-A-3	0	8	142
21357	42-649-A-4	0	6	142
21358	42-650-A-3	0	4	142
21359	42-650-A-4	0	7	142
21360	42-651-A-4	0	5	142
21361	42-651-B-3	0	2	142
21362	42-652-A-4	0	13	142
21363	42-653-A-6	0	2	142
21364	42-654-A-4	0	7	142
21365	42-655-A-4	0	3	142
21366	42-656-A-4	0	11	142
21367	42-657-A-4	0	6	142
21368	42-658-A-4	0	10	142
21369	42-659-A-4	0	6	142
21370	42-660-A-4	0	1	142
21371	42-660-B-4	0	2	142
21372	42-660-C-4	0	3	142
21373	42-660-D-4	0	1	142
21374	42-661-A-4	0	7	142
21375	42-662-A-4	0	9	142
21376	42-662-A-5	0	7	142
21377	42-663-A-5	0	1	142
21378	42-664-A-4	0	12	142
21379	42-665-A-4	0	3	142
21380	42-665-C-4	0	4	142
21381	42-666-A-4	0	6	142
21382	42-667-A-4	0	10	142
21383	42-669-A-4	0	3	142
21384	42-670-A-0	0	3	142
21385	42-670-A-4	0	4	142
21386	42-671-A-4	0	17	142
21387	42-673-A-4	0	9	142
21388	42-674-A-4	0	4	142
21389	42-675-A-4	0	3	142
21390	42-676-A-0	0	3	142
21391	42-676-A-4	0	7	142
21392	42-677-A-4	0	4	142
21393	42-678-A-4	0	12	142
21394	42-679-A-4	0	5	142
21395	42-680-A-4	0	4	142
21396	42-681-A-4	0	7	142
21397	42-682-A-4	0	6	142
21398	42-683-A-4	0	3	142
21399	42-684-A-4	0	11	142
21400	42-685-A-4	0	5	142
21401	42-687-A-4	0	4	142
21402	42-688-A-4	0	9	142
21403	42-690-A-4	0	7	142
21404	42-691-A-4	0	4	142
21405	42-692-A-4	0	8	142
21406	42-696-A-4	0	3	142
21407	42-697-A-4	0	6	142
21408	42-699-A-4	0	7	142
21409	42-700-A-4	0	6	142
21410	42-701-A-4	0	11	142
21411	42-702-A-4	0	2	142
21412	42-703-A-4	0	2	142
21413	42-705-A-4	0	2	142
21414	42-707-A-4	0	3	142
21415	42-707-B-4	0	1	142
21416	42-708-A-4	0	3	142
21417	42-710-A-4	0	1	142
21418	42-711-A-4	0	4	142
21419	42-712-A-4	0	1	142
21420	42-713-A-4	0	8	142
21421	42-714-A-4	0	2	142
21422	42-714-B-4	0	3	142
21423	42-716-A-4	0	1	142
21424	42-717-A-4	0	1	142
21425	42-718-A-4	0	4	142
21426	42-720-B-4	0	8	142
21427	42-723-A-4	0	1	142
21428	42-725-A-4	0	1	142
21429	42-726-A-4	0	6	142
21430	42-727-A-4	0	2	142
21431	42-728-A-4	0	12	142
21432	42-729-A-4	0	2	142
21433	42-731-A-4	0	5	142
21434	42-733-A-4	0	4	142
21435	42-734-A-4	0	2	142
21436	42-735-A-4	0	7	142
21437	42-736-A-4	0	7	142
21438	42-737-A-4	0	6	142
21439	42-739-A-4	0	5	142
21440	42-740-A-4	0	4	142
21441	42-741-A-4	0	7	142
21442	42-745-A-4	0	12	142
21443	42-747-A-4	0	3	142
21444	42-748-A-4	0	4	142
21445	42-749-A-4	0	13	142
21446	42-750-A-4	0	6	142
21447	42-751-A-4	0	4	142
21448	42-752-A-4	0	6	142
21449	42-753-A-4	0	5	142
21450	42-754-B-4	0	5	142
21451	42-756-A-4	0	3	142
21452	42-756-B-4	0	1	142
21453	42-758-A-4	0	4	142
21454	42-759-B-4	0	4	142
21455	42-759-C-4	0	10	142
21456	42-760-A-4	0	9	142
21457	42-761-A-4	0	5	142
21458	42-763-A-4	0	6	142
21459	42-765-A-4	0	11	142
21460	42-766-A-4	0	4	142
21461	42-767-A-4	0	6	142
21462	42-768-A-4	0	3	142
21463	42-769-A-4	0	6	142
21464	42-770-A-4	0	8	142
21465	42-771-A-4	0	5	142
21466	42-772-B-4	0	5	142
21467	42-772-C-4	0	3	142
21468	42-773-A-4	0	7	142
21469	42-774-A-4	0	7	142
21470	42-775-A-4	0	3	142
21471	42-776-A-4	0	6	142
21472	42-778-A-4	0	3	142
21473	42-779-A-4	0	8	142
21474	42-780-A-4	0	4	142
21475	42-783-A-4	0	5	142
21476	42-784-A-4	0	11	142
21477	42-785-A-4	0	2	142
21478	42-786-A-4	0	15	142
