hh_id               itime                                     day      Interviewer ID
13920          10, 10, 10                77(16), 159(32), 239(48)             4, 4, 4
13921          10, 10, 10                76(16), 159(32), 238(48)             4, 4, 4
13922          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13923          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13924          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13925          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13926          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13927          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13928          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13929          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13930          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13931          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13932          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13933          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13934          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13935          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13936          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13937          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13938          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13939          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13940          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13941          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13942          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13943          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13944          10, 10, 10                80(16), 158(32), 238(48)             3, 4, 4
13945          10, 10, 10                80(16), 159(32), 238(48)             3, 4, 4
13946          10, 10, 10                80(16), 159(32), 239(48)             3, 4, 4
13947          10, 10, 10                80(16), 159(32), 239(48)             3, 4, 4
13948          10, 10, 10                76(16), 159(32), 239(48)             4, 4, 4
13949          10, 10, 10                76(16), 159(32), 239(48)             4, 4, 4
13950          10, 10, 10                76(16), 159(32), 239(48)             4, 4, 4
13951          10, 10, 10                76(16), 159(32), 239(48)             4, 4, 4
13952          10, 10, 10                76(16), 159(32), 239(48)             4, 4, 4
13953          10, 10, 10                76(16), 159(32), 239(48)             4, 4, 4
13954          10, 10, 10                76(16), 159(32), 239(48)             4, 4, 4
13955          10, 10, 10                76(16), 159(32), 239(48)             4, 4, 4
13956          10, 10, 10                76(16), 159(32), 239(48)             4, 4, 4
13957          10, 10, 10                76(16), 159(32), 238(48)             4, 4, 4
13958          10, 10, 10                76(16), 159(32), 239(48)             4, 4, 4
13959          10, 10, 10                80(16), 159(32), 239(48)             3, 4, 4
13960          10, 10, 10                76(16), 159(32), 239(48)             4, 4, 4
13961          10, 10, 10                76(16), 159(32), 239(48)             4, 4, 4
13962          10, 10, 10                76(16), 159(32), 239(48)             4, 4, 4
13963          10, 10, 10                80(16), 159(32), 239(48)             3, 4, 4
13964          10, 10, 10                80(16), 159(32), 239(48)             3, 4, 4
13965          10, 10, 10                80(16), 159(32), 239(48)             3, 4, 4
13966          10, 10, 10                80(16), 159(32), 239(48)             3, 4, 4
13967          10, 10, 10                80(16), 159(32), 239(48)             3, 4, 4
13968          10, 10, 10                80(16), 159(32), 238(48)             3, 4, 4
13969          10, 10, 10                80(16), 160(32), 238(48)             3, 4, 4
13970          10, 10, 10                80(16), 240(48), 157(32)             3, 4, 5
13971          10, 10, 10                80(16), 157(32), 237(48)             3, 5, 5
13972          10, 10, 10                77(16), 157(32), 237(48)             4, 5, 5
13973          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13974          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13975          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13976          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13977          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13978          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13979          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13980          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13981          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13982          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13983          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13984          10, 10, 10                78(16), 157(32), 237(48)             4, 5, 5
13985          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13986          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13987          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13988          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13989          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13990          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13991          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13992          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13993          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13994          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
13995          10, 10, 10                79(16), 158(32), 237(48)             4, 5, 5
13996          10, 10, 10                78(16), 158(32), 238(48)             4, 5, 5
13997          10, 10, 10                79(16), 158(32), 238(48)             4, 5, 5
13998          10, 10, 10                80(16), 158(32), 238(48)             4, 5, 5
13999          10, 10, 10                80(16), 158(32), 238(48)             4, 5, 5
14000          10, 10, 10                80(16), 158(32), 238(48)             4, 5, 5
14001          10, 10, 10                80(16), 158(32), 238(48)             4, 5, 5
14002          10, 10, 10                80(16), 158(32), 238(48)             4, 5, 5
14003          10, 10, 10                80(16), 158(32), 238(48)             4, 5, 5
14004          10, 10, 10                80(16), 158(32), 238(48)             4, 5, 5
14005          10, 10, 10                80(16), 158(32), 238(48)             4, 5, 5
14006          10, 10, 10                80(16), 158(32), 238(48)             4, 5, 5
14007          10, 10, 10                79(16), 158(32), 237(48)             4, 5, 5
14008          10, 10, 10                79(16), 158(32), 238(48)             4, 5, 5
14009          10, 10, 10                79(16), 158(32), 238(48)             4, 5, 5
14010          10, 10, 10                79(16), 158(32), 238(48)             4, 5, 5
14011          10, 10, 10                79(16), 158(32), 238(48)             4, 5, 5
14012          10, 10, 10                79(16), 158(32), 238(48)             4, 5, 5
14013          10, 10, 10                79(16), 158(32), 237(48)             4, 5, 5
14014          10, 10, 10                79(16), 158(32), 237(48)             4, 5, 5
14015          10, 10, 10                79(16), 158(32), 237(48)             4, 5, 5
14016          10, 10, 10                79(16), 158(32), 237(48)             4, 5, 5
14017          10, 10, 10                79(16), 158(32), 237(48)             4, 5, 5
14018          10, 10, 10                79(16), 157(32), 237(48)             4, 5, 5
14019          10, 10, 10                79(16), 156(32), 236(48)             4, 5, 5
14020          10, 10, 10                79(16), 156(32), 236(48)             4, 5, 5
14021          10, 10, 10                79(16), 156(32), 236(48)             4, 5, 5
14022          10, 10, 10                78(16), 156(32), 236(48)             4, 5, 5
14023          10, 10, 10                78(16), 156(32), 236(48)             4, 5, 5
14024          10, 10, 10                78(16), 156(32), 236(48)             4, 5, 5
14025          10, 10, 10                78(16), 156(32), 236(48)             4, 5, 5
14026          10, 10, 10                78(16), 156(32), 236(48)             4, 5, 5
14027          10, 10, 10                78(16), 156(32), 236(48)             4, 5, 5
14028          10, 10, 10                78(16), 156(32), 236(48)             4, 5, 5
14029          10, 10, 10                78(16), 156(32), 236(48)             4, 5, 5
14030          10, 10, 10                78(16), 156(32), 236(48)             4, 5, 5
14031          10, 10, 10                78(16), 240(48), 156(32)             4, 4, 5
14032          10, 10, 10                78(16), 156(32), 236(48)             4, 5, 5
